node,function,verse,text,front,sentence
464212,simultaneous,1 Kgs 20:22,לִתְשׁוּבַ֣ת הַשָּׁנָ֔ה,לְ,כִּ֚י לִתְשׁוּבַ֣ת הַשָּׁנָ֔ה מֶ֥לֶךְ אֲרָ֖ם עֹלֶ֥ה עָלֶֽיךָ׃ ס 
464229,simultaneous,1 Kgs 20:26,לִתְשׁוּבַ֣ת הַשָּׁנָ֔ה,לְ,וַֽיְהִי֙ לִתְשׁוּבַ֣ת הַשָּׁנָ֔ה 
464248,atelic_ext,1 Kgs 20:29,שִׁבְעַ֣ת יָמִ֑ים,Ø,וַֽיַּחֲנ֧וּ אֵ֦לֶּה נֹ֥כַח אֵ֖לֶּה שִׁבְעַ֣ת יָמִ֑ים 
464249,simultaneous,1 Kgs 20:29,בַּיֹּ֣ום שְּׁבִיעִ֗י,בְּ,וַיְהִ֣י׀ בַּיֹּ֣ום הַשְּׁבִיעִ֗י 
464499,simultaneous,1 Kgs 21:29,בְּיָמָ֔יו,בְּ,יַ֜עַן כִּֽי־נִכְנַ֣ע מִפָּנַ֗י לֹֽא־אָבִ֤יא הָֽרָעָה֙ בְּיָמָ֔יו 
464500,simultaneous,1 Kgs 21:29,בִּימֵ֣י בְנֹ֔ו,בְּ,בִּימֵ֣י בְנֹ֔ו אָבִ֥יא הָרָעָ֖ה עַל־בֵּיתֹֽו׃ 
464501,atelic_ext,1 Kgs 22:1,שָׁלֹ֣שׁ שָׁנִ֑ים,Ø,וַיֵּשְׁב֖וּ שָׁלֹ֣שׁ שָׁנִ֑ים 
464503,simultaneous,1 Kgs 22:2,בַּשָּׁנָ֣ה שְּׁלִישִׁ֑ית,בְּ,וַיְהִ֖י בַּשָּׁנָ֣ה הַשְּׁלִישִׁ֑ית 
464517,simultaneous,1 Kgs 22:5,כַיֹּ֖ום,כְּ,דְּרָשׁ־נָ֥א כַיֹּ֖ום אֶת־דְּבַ֥ר יְהוָֽה׃ 
464624,simultaneous,1 Kgs 22:25,בַּיֹּ֣ום ה֑וּא,בְּ,הִנְּךָ֥ רֹאֶ֖ה בַּיֹּ֣ום הַה֑וּא אֲשֶׁ֥ר תָּבֹ֛א חֶ֥דֶר בְּחֶ֖דֶר לְהֵחָבֵֽה׃ 
464670,simultaneous,1 Kgs 22:35,בַּיֹּ֣ום ה֔וּא,בְּ,וַתַּעֲלֶ֤ה הַמִּלְחָמָה֙ בַּיֹּ֣ום הַה֔וּא 
464672,simultaneous,1 Kgs 22:35,בָּעֶ֔רֶב,בְּ,וַיָּ֣מָת בָּעֶ֔רֶב 
464694,simultaneous,1 Kgs 22:41,בִּשְׁנַ֣ת אַרְבַּ֔ע לְאַחְאָ֖ב,בְּ,וִיהֹֽושָׁפָט֙ בֶּן־אָסָ֔א מָלַ֖ךְ עַל־יְהוּדָ֑ה בִּשְׁנַ֣ת אַרְבַּ֔ע לְאַחְאָ֖ב מֶ֥לֶךְ יִשְׂרָאֵֽל׃ 
464697,atelic_ext,1 Kgs 22:42,עֶשְׂרִ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה,Ø,וְעֶשְׂרִ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
464712,simultaneous,1 Kgs 22:47,בִּימֵ֖י אָסָ֣א אָבִ֑יו,בְּ,וְיֶ֨תֶר֙ הַקָּדֵ֔שׁ אֲשֶׁ֣ר נִשְׁאַ֔ר בִּימֵ֖י אָסָ֣א אָבִ֑יו בִּעֵ֖ר מִן־הָאָֽרֶץ׃ 
464725,simultaneous,1 Kgs 22:52,בִּשְׁנַת֙ שְׁבַ֣ע עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט,בְּ,אֲחַזְיָ֣הוּ בֶן־אַחְאָ֗ב מָלַ֤ךְ עַל־יִשְׂרָאֵל֙ בְּשֹׁ֣מְרֹ֔ון בִּשְׁנַת֙ שְׁבַ֣ע עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה 
464726,atelic_ext,1 Kgs 22:52,שְׁנָתָֽיִם׃,Ø,וַיִּמְלֹ֥ךְ עַל־יִשְׂרָאֵ֖ל שְׁנָתָֽיִם׃ 
464848,simultaneous,2 Kgs 1:17,בִּשְׁנַ֣ת שְׁתַּ֔יִם לִיהֹורָ֥ם,בְּ,וַיִּמְלֹ֤ךְ יְהֹורָם֙ תַּחְתָּ֔יו פ בִּשְׁנַ֣ת שְׁתַּ֔יִם לִיהֹורָ֥ם בֶּן־יְהֹושָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה 
464965,atelic_ext,2 Kgs 2:17,שְׁלֹשָֽׁה־יָמִ֖ים,Ø,וַיְבַקְשׁ֥וּ שְׁלֹשָֽׁה־יָמִ֖ים 
465005,simultaneous,2 Kgs 3:1,בִּשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט,בְּ,וִיהֹורָ֣ם בֶּן־אַחְאָ֗ב מָלַ֤ךְ עַל־יִשְׂרָאֵל֙ בְּשֹׁ֣מְרֹ֔ון בִּשְׁנַת֙ שְׁמֹנֶ֣ה עֶשְׂרֵ֔ה לִיהֹושָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה 
465006,atelic_ext,2 Kgs 3:1,שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃,Ø,וַיִּמְלֹ֖ךְ שְׁתֵּים־עֶשְׂרֵ֥ה שָׁנָֽה׃ 
465017,simultaneous,2 Kgs 3:5,כְּמֹ֣ות אַחְאָ֑ב,כְּ,וַיְהִ֖י כְּמֹ֣ות אַחְאָ֑ב 
465019,simultaneous,2 Kgs 3:6,בַּיֹּ֥ום ה֖וּא,בְּ,וַיֵּצֵ֞א הַמֶּ֧לֶךְ יְהֹורָ֛ם בַּיֹּ֥ום הַה֖וּא מִשֹּׁמְרֹ֑ון 
465086,simultaneous,2 Kgs 3:20,בַבֹּ֨קֶר֙,בְּ,וַיְהִ֤י בַבֹּ֨קֶר֙ כַּעֲלֹ֣ות הַמִּנְחָ֔ה 
465095,simultaneous,2 Kgs 3:22,בַבֹּ֔קֶר,בְּ,וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר 
465186,atelic_ext,2 Kgs 4:9,תָּמִֽיד׃,תָּמִיד,הִנֵּה־נָ֣א יָדַ֔עְתִּי כִּ֛י אִ֥ישׁ אֱלֹהִ֖ים קָדֹ֣ושׁ ה֑וּא עֹבֵ֥ר עָלֵ֖ינוּ תָּמִֽיד׃ 
465717,simultaneous,2 Kgs 6:29,בַּיֹּ֣ום אַחֵ֗ר,בְּ,וָאֹמַ֨ר אֵלֶ֜יהָ בַּיֹּ֣ום הָאַחֵ֗ר 
465753,simultaneous,2 Kgs 7:1,כָּעֵ֤ת׀ מָחָר֙,כְּ,כָּעֵ֤ת׀ מָחָר֙ סְאָֽה־סֹ֣לֶת בְּשֶׁ֗קֶל 
465784,simultaneous,2 Kgs 7:5,בַנֶּ֔שֶׁף,בְּ,וַיָּק֣וּמוּ בַנֶּ֔שֶׁף לָבֹ֖וא אֶל־מַחֲנֵ֣ה אֲרָ֑ם 
465794,simultaneous,2 Kgs 7:7,בַנֶּשֶׁף֒,בְּ,וַיָּנ֣וּסוּ בַנֶּשֶׁף֒ 
465881,simultaneous,2 Kgs 7:18,כָּעֵ֣ת מָחָ֔ר,כְּ,וּֽסְאָה־סֹ֨לֶת֙ בְּשֶׁ֔קֶל יִהְיֶה֙ כָּעֵ֣ת מָחָ֔ר בְּשַׁ֖עַר שֹׁמְרֹֽון׃ 
465904,atelic_ext,2 Kgs 8:2,שֶׁ֥בַע שָׁנִֽים׃,Ø,וַתָּ֥גָר בְּאֶֽרֶץ־פְּלִשְׁתִּ֖ים שֶׁ֥בַע שָׁנִֽים׃ 
465990,simultaneous,2 Kgs 8:16,בִשְׁנַ֣ת חָמֵ֗שׁ לְיֹורָ֤ם,בְּ,וּבִשְׁנַ֣ת חָמֵ֗שׁ לְיֹורָ֤ם בֶּן־אַחְאָב֙ מֶ֣לֶךְ יִשְׂרָאֵ֔ל מָלַ֛ךְ יְהֹורָ֥ם בֶּן־יְהֹושָׁפָ֖ט מֶ֥לֶךְ יְהוּדָֽה׃ 
465994,atelic_ext,2 Kgs 8:17,שְׁמֹנֶ֣ה שָׁנִ֔ים,Ø,וּשְׁמֹנֶ֣ה שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ 
466004,simultaneous,2 Kgs 8:20,בְּיָמָיו֙,בְּ,בְּיָמָיו֙ פָּשַׁ֣ע אֱדֹ֔ום מִתַּ֖חַת יַד־יְהוּדָ֑ה 
466014,simultaneous,2 Kgs 8:22,בָּעֵ֥ת הִֽיא׃,בְּ,אָ֛ז תִּפְשַׁ֥ע לִבְנָ֖ה בָּעֵ֥ת הַהִֽיא׃ 
466021,simultaneous,2 Kgs 8:25,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם,בְּ,בִּשְׁנַת֙ שְׁתֵּים־עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֥ם בֶּן־אַחְאָ֖ב מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲחַזְיָ֥הוּ בֶן־יְהֹורָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ 
466024,atelic_ext,2 Kgs 8:26,שָׁנָ֣ה אַחַ֔ת,Ø,וְשָׁנָ֣ה אַחַ֔ת מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
466208,simultaneous,2 Kgs 9:29,בִשְׁנַת֙ אַחַ֣ת עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֖ם,בְּ,וּבִשְׁנַת֙ אַחַ֣ת עֶשְׂרֵ֣ה שָׁנָ֔ה לְיֹורָ֖ם בֶּן־אַחְאָ֑ב מָלַ֥ךְ אֲחַזְיָ֖ה עַל־יְהוּדָֽה׃ 
466280,simultaneous,2 Kgs 10:6,כָּעֵ֥ת מָחָ֖ר,כְּ,וּבֹ֧אוּ אֵלַ֛י כָּעֵ֥ת מָחָ֖ר יִזְרְעֶ֑אלָה 
466295,simultaneous,2 Kgs 10:9,בַבֹּ֨קֶר֙,בְּ,וַיְהִ֤י בַבֹּ֨קֶר֙ 
466419,simultaneous,2 Kgs 10:32,בַּיָּמִ֣ים הֵ֔ם,בְּ,בַּיָּמִ֣ים הָהֵ֔ם הֵחֵ֣ל יְהוָ֔ה לְקַצֹּ֖ות בְּיִשְׂרָאֵ֑ל 
466444,atelic_ext,2 Kgs 11:3,שֵׁ֣שׁ שָׁנִ֑ים,Ø,וַיְהִ֤י אִתָּהּ֙ בֵּ֣ית יְהוָ֔ה מִתְחַבֵּ֖א שֵׁ֣שׁ שָׁנִ֑ים 
466446,simultaneous,2 Kgs 11:4,בַשָּׁנָ֣ה שְּׁבִיעִית,בְּ,וּבַשָּׁנָ֣ה הַ֠שְּׁבִיעִית שָׁלַ֨ח יְהֹויָדָ֜ע 
466530,simultaneous,2 Kgs 12:2,בִּשְׁנַת־שֶׁ֤בַע לְיֵהוּא֙,בְּ,בִּשְׁנַת־שֶׁ֤בַע לְיֵהוּא֙ מָלַ֣ךְ יְהֹואָ֔שׁ 
466531,atelic_ext,2 Kgs 12:2,אַרְבָּעִ֣ים שָׁנָ֔ה,Ø,וְאַרְבָּעִ֣ים שָׁנָ֔ה מָלַ֖ךְ בִּירֽוּשָׁלִָ֑ם 
466533,atelic_ext,2 Kgs 12:3,כָּל־יָמָ֑יו,Ø,וַיַּ֨עַשׂ יְהֹואָ֧שׁ הַיָּשָׁ֛ר בְּעֵינֵ֥י יְהוָ֖ה כָּל־יָמָ֑יו אֲשֶׁ֣ר הֹורָ֔הוּ יְהֹויָדָ֖ע הַכֹּהֵֽן׃ 
466548,simultaneous,2 Kgs 12:7,בִּשְׁנַ֨ת עֶשְׂרִ֧ים וְשָׁלֹ֛שׁ שָׁנָ֖ה לַמֶּ֣לֶךְ,בְּ,וַיְהִ֗י בִּשְׁנַ֨ת עֶשְׂרִ֧ים וְשָׁלֹ֛שׁ שָׁנָ֖ה לַמֶּ֣לֶךְ יְהֹואָ֑שׁ 
466703,atelic_ext,2 Kgs 13:22,כֹּ֖ל יְמֵ֥י יְהֹואָחָֽז׃,Ø,וַֽחֲזָאֵל֙ מֶ֣לֶךְ אֲרָ֔ם לָחַ֖ץ אֶת־יִשְׂרָאֵ֑ל כֹּ֖ל יְמֵ֥י יְהֹואָחָֽז׃ 
466717,simultaneous,2 Kgs 14:1,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ,בְּ,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְיֹואָ֥שׁ בֶּן־יֹואָחָ֖ז מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ אֲמַצְיָ֥הוּ בֶן־יֹואָ֖שׁ מֶ֥לֶךְ יְהוּדָֽה׃ 
466720,atelic_ext,2 Kgs 14:2,עֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה,Ø,וְעֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
466823,simultaneous,2 Kgs 15:1,בִּשְׁנַ֨ת עֶשְׂרִ֤ים וָשֶׁ֨בַע֙ שָׁנָ֔ה לְיָרָבְעָ֖ם,בְּ,בִּשְׁנַ֨ת עֶשְׂרִ֤ים וָשֶׁ֨בַע֙ שָׁנָ֔ה לְיָרָבְעָ֖ם מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ עֲזַרְיָ֥ה בֶן־אֲמַצְיָ֖ה מֶ֥לֶךְ יְהוּדָֽה׃ 
466826,atelic_ext,2 Kgs 15:2,חֲמִשִּׁ֤ים וּשְׁתַּ֨יִם֙ שָׁנָ֔ה,Ø,וַחֲמִשִּׁ֤ים וּשְׁתַּ֨יִם֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
466862,simultaneous,2 Kgs 15:13,בִּשְׁנַ֨ת שְׁלֹשִׁ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה לְעֻזִיָּ֖ה,בְּ,שַׁלּ֤וּם בֶּן־יָבֵישׁ֙ מָלַ֔ךְ בִּשְׁנַ֨ת שְׁלֹשִׁ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה לְעֻזִיָּ֖ה מֶ֣לֶךְ יְהוּדָ֑ה 
466863,atelic_ext,2 Kgs 15:13,יֶֽרַח־יָמִ֖ים,Ø,וַיִּמְלֹ֥ךְ יֶֽרַח־יָמִ֖ים בְּשֹׁמְרֹֽון׃ 
466880,atelic_ext,2 Kgs 15:18,כָּל־יָמָֽיו׃,Ø,לֹ֣א סָ֠ר מֵעַ֨ל חַטֹּ֜אות יָרָבְעָ֧ם בֶּן־נְבָ֛ט אֲשֶׁר־הֶחֱטִ֥יא אֶת־יִשְׂרָאֵ֖ל כָּל־יָמָֽיו׃ 
466914,simultaneous,2 Kgs 15:29,בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל,בְּ,בִּימֵ֞י פֶּ֣קַח מֶֽלֶךְ־יִשְׂרָאֵ֗ל בָּא֮ תִּגְלַ֣ת פִּלְאֶסֶר֮ מֶ֣לֶךְ אַשּׁוּר֒ 
466920,simultaneous,2 Kgs 15:30,בִּשְׁנַ֣ת עֶשְׂרִ֔ים לְיֹותָ֖ם,בְּ,וַיִּמְלֹ֖ךְ תַּחְתָּ֑יו בִּשְׁנַ֣ת עֶשְׂרִ֔ים לְיֹותָ֖ם בֶּן־עֻזִיָּֽה׃ 
466924,simultaneous,2 Kgs 15:32,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְפֶ֥קַח,בְּ,בִּשְׁנַ֣ת שְׁתַּ֔יִם לְפֶ֥קַח בֶּן־רְמַלְיָ֖הוּ מֶ֣לֶךְ יִשְׂרָאֵ֑ל מָלַ֛ךְ יֹותָ֥ם בֶּן־עֻזִיָּ֖הוּ מֶ֥לֶךְ יְהוּדָֽה׃ 
466927,atelic_ext,2 Kgs 15:33,שֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה,Ø,וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
466940,simultaneous,2 Kgs 15:37,בַּיָּמִ֣ים הֵ֔ם,בְּ,בַּיָּמִ֣ים הָהֵ֔ם הֵחֵ֣ל יְהוָ֗ה לְהַשְׁלִ֨יחַ֙ בִּֽיהוּדָ֔ה רְצִ֖ין מֶ֣לֶךְ אֲרָ֑ם וְאֵ֖ת פֶּ֥קַח בֶּן־רְמַלְיָֽהוּ׃ 
466945,simultaneous,2 Kgs 16:1,בִּשְׁנַת֙ שְׁבַֽע־עֶשְׂרֵ֣ה שָׁנָ֔ה לְפֶ֖קַח,בְּ,בִּשְׁנַת֙ שְׁבַֽע־עֶשְׂרֵ֣ה שָׁנָ֔ה לְפֶ֖קַח בֶּן־רְמַלְיָ֑הוּ מָלַ֛ךְ אָחָ֥ז בֶּן־יֹותָ֖ם מֶ֥לֶךְ יְהוּדָֽה׃ 
466948,atelic_ext,2 Kgs 16:2,שֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה,Ø,וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
466960,simultaneous,2 Kgs 16:6,בָּעֵ֣ת הִ֗יא,בְּ,בָּעֵ֣ת הַהִ֗יא הֵ֠שִׁיב רְצִ֨ין מֶֽלֶךְ־אֲרָ֤ם אֶת־אֵילַת֙ לַֽאֲרָ֔ם 
467036,atelic_ext,2 Kgs 17:5,שָׁלֹ֥שׁ שָׁנִֽים׃,Ø,וַיָּ֥צַר עָלֶ֖יהָ שָׁלֹ֥שׁ שָׁנִֽים׃ 
467037,simultaneous,2 Kgs 17:6,בִּשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְהֹושֵׁ֗עַ,בְּ,בִּשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְהֹושֵׁ֗עַ לָכַ֤ד מֶֽלֶךְ־אַשּׁוּר֙ אֶת־שֹׁ֣מְרֹ֔ון 
467185,simultaneous,2 Kgs 18:1,בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְהֹושֵׁ֥עַ,בְּ,וַֽיְהִי֙ בִּשְׁנַ֣ת שָׁלֹ֔שׁ לְהֹושֵׁ֥עַ בֶּן־אֵלָ֖ה מֶ֣לֶךְ יִשְׂרָאֵ֑ל 
467189,atelic_ext,2 Kgs 18:2,עֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה,Ø,וְעֶשְׂרִ֤ים וָתֵ֨שַׁע֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467216,simultaneous,2 Kgs 18:9,בַּשָּׁנָ֤ה רְבִיעִית֙ לַמֶּ֣לֶךְ,בְּ,וַֽיְהִ֞י בַּשָּׁנָ֤ה הָֽרְבִיעִית֙ לַמֶּ֣לֶךְ חִזְקִיָּ֔הוּ 
467221,simultaneous,2 Kgs 18:10,בִּשְׁנַת־שֵׁ֖שׁ לְחִזְקִיָּ֑ה,בְּ,בִּשְׁנַת־שֵׁ֖שׁ לְחִזְקִיָּ֑ה נִלְכְּדָ֖ה שֹׁמְרֹֽון׃ 
467230,simultaneous,2 Kgs 18:13,בְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ,בְּ,וּבְאַרְבַּע֩ עֶשְׂרֵ֨ה שָׁנָ֜ה לַמֶּ֣לֶךְ חִזְקִיָּ֗ה עָלָ֞ה סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות 
467241,simultaneous,2 Kgs 18:16,בָּעֵ֣ת הִ֗יא,בְּ,בָּעֵ֣ת הַהִ֗יא קִצַּ֨ץ חִזְקִיָּ֜ה אֶת־דַּלְתֹ֨ות הֵיכַ֤ל יְהוָה֙ וְאֶת־הָאֹ֣מְנֹ֔ות אֲשֶׁ֣ר צִפָּ֔ה חִזְקִיָּ֖ה מֶ֣לֶךְ יְהוּדָ֑ה 
467481,simultaneous,2 Kgs 19:29,בַשָּׁנָ֥ה שֵּׁנִ֖ית,בְּ,אָכֹ֤ול הַשָּׁנָה֙ סָפִ֔יחַ וּבַשָּׁנָ֥ה הַשֵּׁנִ֖ית סָחִ֑ישׁ 
467482,simultaneous,2 Kgs 19:29,בַשָּׁנָ֣ה שְּׁלִישִׁ֗ית,בְּ,וּבַשָּׁנָ֣ה הַשְּׁלִישִׁ֗ית זִרְע֧וּ 
467504,simultaneous,2 Kgs 19:35,בַּלַּ֣יְלָה הוּא֒,בְּ,וַיְהִי֮ בַּלַּ֣יְלָה הַהוּא֒ 
467507,simultaneous,2 Kgs 19:35,בַבֹּ֔קֶר,בְּ,וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר 
467518,simultaneous,2 Kgs 20:1,בַּיָּמִ֣ים הֵ֔ם,בְּ,בַּיָּמִ֣ים הָהֵ֔ם חָלָ֥ה חִזְקִיָּ֖הוּ לָמ֑וּת 
467544,simultaneous,2 Kgs 20:5,בַּיֹּום֙ שְּׁלִישִׁ֔י,בְּ,בַּיֹּום֙ הַשְּׁלִישִׁ֔י תַּעֲלֶ֖ה בֵּ֥ית יְהוָֽה׃ 
467557,simultaneous,2 Kgs 20:8,בַּיֹּ֥ום שְּׁלִישִׁ֖י,בְּ,וְעָלִ֛יתִי בַּיֹּ֥ום הַשְּׁלִישִׁ֖י בֵּ֥ית יְהוָֽה׃ 
467572,simultaneous,2 Kgs 20:12,בָּעֵ֣ת הִ֡יא,בְּ,בָּעֵ֣ת הַהִ֡יא שָׁלַ֡ח בְּרֹאדַ֣ךְ ֠בַּלְאֲדָן בֶּֽן־בַּלְאֲדָ֧ן מֶֽלֶךְ־בָּבֶ֛ל סְפָרִ֥ים וּמִנְחָ֖ה אֶל־חִזְקִיָּ֑הוּ 
467619,atelic_ext,2 Kgs 21:1,חֲמִשִּׁ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה,Ø,וַחֲמִשִּׁ֤ים וְחָמֵשׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467699,atelic_ext,2 Kgs 21:19,שְׁתַּ֣יִם שָׁנִ֔ים,Ø,וּשְׁתַּ֣יִם שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467723,atelic_ext,2 Kgs 22:1,שְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה,Ø,וּשְׁלֹשִׁ֤ים וְאַחַת֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467729,simultaneous,2 Kgs 22:3,בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ,בְּ,וַיְהִ֗י בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ יֹאשִׁיָּ֑הוּ 
467918,simultaneous,2 Kgs 23:23,בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ,בְּ,כִּ֗י אִם־בִּשְׁמֹנֶ֤ה עֶשְׂרֵה֙ שָׁנָ֔ה לַמֶּ֖לֶךְ יֹֽאשִׁיָּ֑הוּ נַעֲשָׂ֞ה הַפֶּ֧סַח הַזֶּ֛ה לַיהוָ֖ה בִּירוּשָׁלִָֽם׃ 
467940,simultaneous,2 Kgs 23:29,בְּיָמָ֡יו,בְּ,בְּיָמָ֡יו עָלָה֩ פַרְעֹ֨ה נְכֹ֧ה מֶֽלֶךְ־מִצְרַ֛יִם עַל־מֶ֥לֶךְ אַשּׁ֖וּר עַל־נְהַר־פְּרָ֑ת 
467953,atelic_ext,2 Kgs 23:31,שְׁלֹשָׁ֣ה חֳדָשִׁ֔ים,Ø,וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467973,atelic_ext,2 Kgs 23:36,אַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה,Ø,וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
467977,simultaneous,2 Kgs 24:1,בְּיָמָ֣יו,בְּ,בְּיָמָ֣יו עָלָ֔ה נְבֻכַדְנֶאצַּ֖ר מֶ֣לֶךְ בָּבֶ֑ל 
467978,atelic_ext,2 Kgs 24:1,שָׁלֹ֣שׁ שָׁנִ֔ים,Ø,וַיְהִי־לֹ֨ו יְהֹויָקִ֥ים עֶ֨בֶד֙ שָׁלֹ֣שׁ שָׁנִ֔ים 
468004,atelic_ext,2 Kgs 24:8,שְׁלֹשָׁ֣ה חֳדָשִׁ֔ים,Ø,וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
468008,simultaneous,2 Kgs 24:10,בָּעֵ֣ת הִ֔יא,בְּ,בָּעֵ֣ת הַהִ֔יא עָל֗וּ עַבְדֵ֛י נְבֻכַדְנֶאצַּ֥ר מֶֽלֶךְ־בָּבֶ֖ל יְרוּשָׁלִָ֑ם 
468013,simultaneous,2 Kgs 24:12,בִּשְׁנַ֥ת שְׁמֹנֶ֖ה,בְּ,וַיִּקַּ֤ח אֹתֹו֙ מֶ֣לֶךְ בָּבֶ֔ל בִּשְׁנַ֥ת שְׁמֹנֶ֖ה לְמָלְכֹֽו׃ 
468031,atelic_ext,2 Kgs 24:18,אַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה,Ø,וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם 
468038,simultaneous,2 Kgs 25:1,בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית,בְּ,וַיְהִי֩ בִשְׁנַ֨ת הַתְּשִׁיעִ֜ית לְמָלְכֹ֗ו 
468044,simultaneous,2 Kgs 25:3,בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ,בְּ,בְּתִשְׁעָ֣ה לַחֹ֔דֶשׁ 
468115,simultaneous,2 Kgs 25:25,בַּחֹ֣דֶשׁ שְּׁבִיעִ֗י,בְּ,וַיְהִ֣י׀ בַּחֹ֣דֶשׁ הַשְּׁבִיעִ֗י 
468132,atelic_ext,2 Kgs 25:29,כָּל־יְמֵ֥י חַיָּֽיו׃,Ø,וְאָכַ֨ל לֶ֧חֶם תָּמִ֛יד לְפָנָ֖יו כָּל־יְמֵ֥י חַיָּֽיו׃ 
468134,atelic_ext,2 Kgs 25:30,כֹּ֖ל יְמֵ֥י חַיָּֽו׃,Ø,וַאֲרֻחָתֹ֗ו אֲרֻחַ֨ת תָּמִ֧יד נִתְּנָה־לֹּ֛ו מֵאֵ֥ת הַמֶּ֖לֶךְ דְּבַר־יֹ֣ום בְּיֹומֹ֑ו כֹּ֖ל יְמֵ֥י חַיָּֽו׃ 
