,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
19993,453858,Judges 21:6,medial_adj,וַיִּנָּֽחֲמוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל אֶל־בִּנְיָמִ֖ן אָחִ֑יו וַיֹּ֣אמְר֔וּ נִגְדַּ֥ע הַיֹּ֛ום שֵׁ֥בֶט אֶחָ֖ד מִיִּשְׂרָאֵֽל׃ ,נִגְדַּ֥ע הַיֹּ֛ום שֵׁ֥בֶט אֶחָ֖ד מִיִּשְׂרָאֵֽל׃ ,הַיֹּ֛ום ,Time
19994,454134,1_Samuel 2:16,medial_adj,וַיֹּ֨אמֶר אֵלָ֜יו הָאִ֗ישׁ קַטֵּ֨ר יַקְטִיר֤וּן כַּיֹּום֙ הַחֵ֔לֶב וְקַ֨ח־לְךָ֔ כַּאֲשֶׁ֥ר תְּאַוֶּ֖ה נַפְשֶׁ֑ךָ וְאָמַ֥ר׀ לֹא֙ כִּ֚י עַתָּ֣ה תִתֵּ֔ן וְאִם־לֹ֖א לָקַ֥חְתִּי בְחָזְקָֽה׃ ,קַטֵּ֨ר יַקְטִיר֤וּן כַּיֹּום֙ הַחֵ֔לֶב ,כַּיֹּום֙ ,Time
19995,454353,1_Samuel 4:3,medial_adj,וַיָּבֹ֣א הָעָם֮ אֶל־הַֽמַּחֲנֶה֒ וַיֹּֽאמְרוּ֙ זִקְנֵ֣י יִשְׂרָאֵ֔ל לָ֣מָּה נְגָפָ֧נוּ יְהוָ֛ה הַיֹּ֖ום לִפְנֵ֣י פְלִשְׁתִּ֑ים נִקְחָ֧ה אֵלֵ֣ינוּ מִשִּׁלֹ֗ה אֶת־אֲרֹון֙ בְּרִ֣ית יְהוָ֔ה וְיָבֹ֣א בְקִרְבֵּ֔נוּ וְיֹשִׁעֵ֖נוּ מִכַּ֥ף אֹיְבֵֽינוּ׃ ,לָ֣מָּה נְגָפָ֧נוּ יְהוָ֛ה הַיֹּ֖ום לִפְנֵ֣י פְלִשְׁתִּ֑ים ,הַיֹּ֖ום ,Time
19997,454827,1_Samuel 9:9,medial_adj,לְפָנִ֣ים׀ בְּיִשְׂרָאֵ֗ל כֹּֽה־אָמַ֤ר הָאִישׁ֙ בְּלֶכְתֹּו֙ לִדְרֹ֣ושׁ אֱלֹהִ֔ים לְכ֥וּ וְנֵלְכָ֖ה עַד־הָרֹאֶ֑ה כִּ֤י לַנָּבִיא֙ הַיֹּ֔ום יִקָּרֵ֥א לְפָנִ֖ים הָרֹאֶֽה׃ ,כִּ֤י לַנָּבִיא֙ הַיֹּ֔ום יִקָּרֵ֥א לְפָנִ֖ים הָרֹאֶֽה׃ ,לְפָנִ֖ים ,Time
20000,455511,1_Samuel 14:30,medial_adj,אַ֗ף כִּ֡י לוּא֩ אָכֹ֨ל אָכַ֤ל הַיֹּום֙ הָעָ֔ם מִשְּׁלַ֥ל אֹיְבָ֖יו אֲשֶׁ֣ר מָצָ֑א כִּ֥י עַתָּ֛ה לֹֽא־רָבְתָ֥ה מַכָּ֖ה בַּפְּלִשְׁתִּֽים׃ ,לוּא֩ אָכֹ֨ל אָכַ֤ל הַיֹּום֙ הָעָ֔ם מִשְּׁלַ֥ל אֹיְבָ֖יו ,הַיֹּום֙ ,Time
19999,455511,1_Samuel 14:30,medial_adj,אַ֗ף כִּ֡י לוּא֩ אָכֹ֨ל אָכַ֤ל הַיֹּום֙ הָעָ֔ם מִשְּׁלַ֥ל אֹיְבָ֖יו אֲשֶׁ֣ר מָצָ֑א כִּ֥י עַתָּ֛ה לֹֽא־רָבְתָ֥ה מַכָּ֖ה בַּפְּלִשְׁתִּֽים׃ ,לוּא֩ אָכֹ֨ל אָכַ֤ל הַיֹּום֙ הָעָ֔ם מִשְּׁלַ֥ל אֹיְבָ֖יו ,הַיֹּום֙ ,Time
20004,456123,1_Samuel 17:46,medial_adj,הַיֹּ֣ום הַזֶּ֡ה יְסַגֶּרְךָ֩ יְהוָ֨ה בְּיָדִ֜י וְהִכִּיתִ֗ךָ וַהֲסִרֹתִ֤י אֶת־רֹֽאשְׁךָ֙ מֵעָלֶ֔יךָ וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ וְיֵֽדְעוּ֙ כָּל־הָאָ֔רֶץ כִּ֛י יֵ֥שׁ אֱלֹהִ֖ים לְיִשְׂרָאֵֽל׃ ,וְנָ֨תַתִּ֜י פֶּ֣גֶר מַחֲנֵ֤ה פְלִשְׁתִּים֙ הַיֹּ֣ום הַזֶּ֔ה לְעֹ֥וף הַשָּׁמַ֖יִם וּלְחַיַּ֣ת הָאָ֑רֶץ ,הַיֹּ֣ום הַזֶּ֔ה ,Time
20007,457059,1_Samuel 24:11,medial_adj,הִנֵּה֩ הַיֹּ֨ום הַזֶּ֜ה רָא֣וּ עֵינֶ֗יךָ אֵ֣ת אֲשֶׁר־נְתָנְךָ֩ יְהוָ֨ה׀ הַיֹּ֤ום׀ בְּיָדִי֙ בַּמְּעָרָ֔ה וְאָמַ֥ר לַהֲרָגֲךָ֖ וַתָּ֣חָס עָלֶ֑יךָ וָאֹמַ֗ר לֹא־אֶשְׁלַ֤ח יָדִי֙ בַּֽאדֹנִ֔י כִּי־מְשִׁ֥יחַ יְהוָ֖ה הֽוּא׃ ,אֵ֣ת אֲשֶׁר־נְתָנְךָ֩ יְהוָ֨ה׀ הַיֹּ֤ום׀ בְּיָדִי֙ בַּמְּעָרָ֔ה ,הַיֹּ֤ום׀ ,Time
20010,457397,1_Samuel 26:8,medial_adj,וַיֹּ֤אמֶר אֲבִישַׁי֙ אֶל־דָּוִ֔ד סִגַּ֨ר אֱלֹהִ֥ים הַיֹּ֛ום אֶת־אֹויִבְךָ֖ בְּיָדֶ֑ךָ וְעַתָּה֩ אַכֶּ֨נּוּ נָ֜א בַּחֲנִ֤ית וּבָאָ֨רֶץ֙ פַּ֣עַם אַחַ֔ת וְלֹ֥א אֶשְׁנֶ֖ה לֹֽו׃ ,סִגַּ֨ר אֱלֹהִ֥ים הַיֹּ֛ום אֶת־אֹויִבְךָ֖ בְּיָדֶ֑ךָ ,הַיֹּ֛ום ,Time
20009,457397,1_Samuel 26:8,medial_adj,וַיֹּ֤אמֶר אֲבִישַׁי֙ אֶל־דָּוִ֔ד סִגַּ֨ר אֱלֹהִ֥ים הַיֹּ֛ום אֶת־אֹויִבְךָ֖ בְּיָדֶ֑ךָ וְעַתָּה֩ אַכֶּ֨נּוּ נָ֜א בַּחֲנִ֤ית וּבָאָ֨רֶץ֙ פַּ֣עַם אַחַ֔ת וְלֹ֥א אֶשְׁנֶ֖ה לֹֽו׃ ,סִגַּ֨ר אֱלֹהִ֥ים הַיֹּ֛ום אֶת־אֹויִבְךָ֖ בְּיָדֶ֑ךָ ,הַיֹּ֛ום ,Time
20011,457492,1_Samuel 26:23,medial_adj,וַֽיהוָה֙ יָשִׁ֣יב לָאִ֔ישׁ אֶת־צִדְקָתֹ֖ו וְאֶת־אֱמֻנָתֹ֑ו אֲשֶׁר֩ נְתָנְךָ֙ יְהוָ֤ה׀ הַיֹּום֙ בְּיָ֔ד וְלֹ֣א אָבִ֔יתִי לִשְׁלֹ֥חַ יָדִ֖י בִּמְשִׁ֥יחַ יְהוָֽה׃ ,אֲשֶׁר֩ נְתָנְךָ֙ יְהוָ֤ה׀ הַיֹּום֙ בְּיָ֔ד ,הַיֹּום֙ ,Time
20012,457507,1_Samuel 27:1,medial_adj,וַיֹּ֤אמֶר דָּוִד֙ אֶל־לִבֹּ֔ו עַתָּ֛ה אֶסָּפֶ֥ה יֹום־אֶחָ֖ד בְּיַד־שָׁא֑וּל אֵֽין־לִ֨י טֹ֜וב כִּ֣י הִמָּלֵ֥ט אִמָּלֵ֣ט׀ אֶל־אֶ֣רֶץ פְּלִשְׁתִּ֗ים וְנֹואַ֨שׁ מִמֶּ֤נִּי שָׁאוּל֙ לְבַקְשֵׁ֤נִי עֹוד֙ בְּכָל־גְּב֣וּל יִשְׂרָאֵ֔ל וְנִמְלַטְתִּ֖י מִיָּדֹֽו׃ ,עַתָּ֛ה אֶסָּפֶ֥ה יֹום־אֶחָ֖ד בְּיַד־שָׁא֑וּל ,יֹום־אֶחָ֖ד ,Time
20014,458607,2_Samuel 6:20,medial_adj,וַיָּ֥שָׁב דָּוִ֖ד לְבָרֵ֣ךְ אֶת־בֵּיתֹ֑ו וַתֵּצֵ֞א מִיכַ֤ל בַּת־שָׁאוּל֙ לִקְרַ֣את דָּוִ֔ד וַתֹּ֗אמֶר מַה־נִּכְבַּ֨ד הַיֹּ֜ום מֶ֣לֶךְ יִשְׂרָאֵ֗ל אֲשֶׁ֨ר נִגְלָ֤ה הַיֹּום֙ לְעֵינֵ֨י אַמְהֹ֣ות עֲבָדָ֔יו כְּהִגָּלֹ֥ות נִגְלֹ֖ות אַחַ֥ד הָרֵקִֽים׃ ,מַה־נִּכְבַּ֨ד הַיֹּ֜ום מֶ֣לֶךְ יִשְׂרָאֵ֗ל ,הַיֹּ֜ום ,Time
20015,458608,2_Samuel 6:20,medial_adj,וַיָּ֥שָׁב דָּוִ֖ד לְבָרֵ֣ךְ אֶת־בֵּיתֹ֑ו וַתֵּצֵ֞א מִיכַ֤ל בַּת־שָׁאוּל֙ לִקְרַ֣את דָּוִ֔ד וַתֹּ֗אמֶר מַה־נִּכְבַּ֨ד הַיֹּ֜ום מֶ֣לֶךְ יִשְׂרָאֵ֗ל אֲשֶׁ֨ר נִגְלָ֤ה הַיֹּום֙ לְעֵינֵ֨י אַמְהֹ֣ות עֲבָדָ֔יו כְּהִגָּלֹ֥ות נִגְלֹ֖ות אַחַ֥ד הָרֵקִֽים׃ ,אֲשֶׁ֨ר נִגְלָ֤ה הַיֹּום֙ לְעֵינֵ֨י אַמְהֹ֣ות עֲבָדָ֔יו ,הַיֹּום֙ ,Time
20023,460041,2_Samuel 17:16,medial_adj,וְעַתָּ֡ה שִׁלְח֣וּ מְהֵרָה֩ וְהַגִּ֨ידוּ לְדָוִ֜ד לֵאמֹ֗ר אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר וְגַ֖ם עָבֹ֣ור תַּעֲבֹ֑ור פֶּ֚ן יְבֻלַּ֣ע לַמֶּ֔לֶךְ וּלְכָל־הָעָ֖ם אֲשֶׁ֥ר אִתֹּֽו׃ ,אַל־תָּ֤לֶן הַלַּ֨יְלָה֙ בְּעַֽרְבֹ֣ות הַמִּדְבָּ֔ר ,הַלַּ֨יְלָה֙ ,Time
20024,460277,2_Samuel 18:31,medial_adj,וְהִנֵּ֥ה הַכּוּשִׁ֖י בָּ֑א וַיֹּ֣אמֶר הַכּוּשִׁ֗י יִתְבַּשֵּׂר֙ אֲדֹנִ֣י הַמֶּ֔לֶךְ כִּֽי־שְׁפָטְךָ֤ יְהוָה֙ הַיֹּ֔ום מִיַּ֖ד כָּל־הַקָּמִ֥ים עָלֶֽיךָ׃ ס ,כִּֽי־שְׁפָטְךָ֤ יְהוָה֙ הַיֹּ֔ום מִיַּ֖ד כָּל־,הַיֹּ֔ום ,Time
20025,460313,2_Samuel 19:6,medial_adj,וַיָּבֹ֥א יֹואָ֛ב אֶל־הַמֶּ֖לֶךְ הַבָּ֑יִת וַיֹּאמֶר֩ הֹבַ֨שְׁתָּ הַיֹּ֜ום אֶת־פְּנֵ֣י כָל־עֲבָדֶ֗יךָ הַֽמְמַלְּטִ֤ים אֶֽת־נַפְשְׁךָ֙ הַיֹּ֔ום וְאֵ֨ת נֶ֤פֶשׁ בָּנֶ֨יךָ֙ וּבְנֹתֶ֔יךָ וְנֶ֣פֶשׁ נָשֶׁ֔יךָ וְנֶ֖פֶשׁ פִּלַגְשֶֽׁיךָ׃ ,הֹבַ֨שְׁתָּ הַיֹּ֜ום אֶת־פְּנֵ֣י כָל־עֲבָדֶ֗יךָ ,הַיֹּ֜ום ,Time
20030,461071,2_Samuel 24:13,medial_adj,וַיָּבֹא־גָ֥ד אֶל־דָּוִ֖ד וַיַּגֶּד־לֹ֑ו וַיֹּ֣אמֶר לֹ֡ו הֲתָבֹ֣וא לְךָ֣ שֶֽׁבַע שָׁנִ֣ים׀ רָעָ֣ב׀ בְּאַרְצֶ֡ךָ אִם־שְׁלֹשָׁ֣ה חֳ֠דָשִׁים נֻסְךָ֙ לִפְנֵֽי־צָרֶ֜יךָ וְה֣וּא רֹדְפֶ֗ךָ וְאִם־הֱ֠יֹות שְׁלֹ֨שֶׁת יָמִ֥ים דֶּ֨בֶר֙ בְּאַרְצֶ֔ךָ עַתָּה֙ דַּ֣ע וּרְאֵ֔ה מָה־אָשִׁ֥יב שֹׁלְחִ֖י דָּבָֽר׃ ס ,הֲתָבֹ֣וא לְךָ֣ שֶֽׁבַע שָׁנִ֣ים׀ רָעָ֣ב׀ בְּאַרְצֶ֡ךָ ,שֶֽׁבַע שָׁנִ֣ים׀ ,Time
20029,461071,2_Samuel 24:13,medial_adj,וַיָּבֹא־גָ֥ד אֶל־דָּוִ֖ד וַיַּגֶּד־לֹ֑ו וַיֹּ֣אמֶר לֹ֡ו הֲתָבֹ֣וא לְךָ֣ שֶֽׁבַע שָׁנִ֣ים׀ רָעָ֣ב׀ בְּאַרְצֶ֡ךָ אִם־שְׁלֹשָׁ֣ה חֳ֠דָשִׁים נֻסְךָ֙ לִפְנֵֽי־צָרֶ֜יךָ וְה֣וּא רֹדְפֶ֗ךָ וְאִם־הֱ֠יֹות שְׁלֹ֨שֶׁת יָמִ֥ים דֶּ֨בֶר֙ בְּאַרְצֶ֔ךָ עַתָּה֙ דַּ֣ע וּרְאֵ֔ה מָה־אָשִׁ֥יב שֹׁלְחִ֖י דָּבָֽר׃ ס ,הֲתָבֹ֣וא לְךָ֣ שֶֽׁבַע שָׁנִ֣ים׀ רָעָ֣ב׀ בְּאַרְצֶ֡ךָ ,שֶֽׁבַע שָׁנִ֣ים׀ ,Time
20031,461353,1_Kings 1:51,medial_adj,וַיֻּגַּ֤ד לִשְׁלֹמֹה֙ לֵאמֹ֔ר הִנֵּה֙ אֲדֹ֣נִיָּ֔הוּ יָרֵ֖א אֶת־הַמֶּ֣לֶךְ שְׁלֹמֹ֑ה וְ֠הִנֵּה אָחַ֞ז בְּקַרְנֹ֤ות הַמִּזְבֵּ֨חַ֙ לֵאמֹ֔ר יִשָּֽׁבַֽע־לִ֤י כַיֹּום֙ הַמֶּ֣לֶךְ שְׁלֹמֹ֔ה אִם־יָמִ֥ית אֶת־עַבְדֹּ֖ו בֶּחָֽרֶב׃ ,יִשָּֽׁבַֽע־לִ֤י כַיֹּום֙ הַמֶּ֣לֶךְ שְׁלֹמֹ֔ה ,כַיֹּום֙ ,Time
20043,463503,1_Kings 16:15,medial_adj,בִּשְׁנַת֩ עֶשְׂרִ֨ים וָשֶׁ֜בַע שָׁנָ֗ה לְאָסָא֙ מֶ֣לֶךְ יְהוּדָ֔ה מָלַ֥ךְ זִמְרִ֛י שִׁבְעַ֥ת יָמִ֖ים בְּתִרְצָ֑ה וְהָעָ֣ם חֹנִ֔ים עַֽל־גִּבְּתֹ֖ון אֲשֶׁ֥ר לַפְּלִשְׁתִּֽים׃ ,בִּשְׁנַת֩ עֶשְׂרִ֨ים וָשֶׁ֜בַע שָׁנָ֗ה לְאָסָא֙ מֶ֣לֶךְ יְהוּדָ֔ה מָלַ֥ךְ זִמְרִ֛י שִׁבְעַ֥ת יָמִ֖ים בְּתִרְצָ֑ה ,שִׁבְעַ֥ת יָמִ֖ים ,Time
20044,463587,1_Kings 17:1,medial_adj,וַיֹּאמֶר֩ אֵלִיָּ֨הוּ הַתִּשְׁבִּ֜י מִתֹּשָׁבֵ֣י גִלְעָד֮ אֶל־אַחְאָב֒ חַי־יְהוָ֞ה אֱלֹהֵ֤י יִשְׂרָאֵל֙ אֲשֶׁ֣ר עָמַ֣דְתִּי לְפָנָ֔יו אִם־יִהְיֶ֛ה הַשָּׁנִ֥ים הָאֵ֖לֶּה טַ֣ל וּמָטָ֑ר כִּ֖י אִם־לְפִ֥י דְבָרִֽי׃ ס ,אִם־יִהְיֶ֛ה הַשָּׁנִ֥ים הָאֵ֖לֶּה טַ֣ל וּמָטָ֑ר ,הַשָּׁנִ֥ים הָאֵ֖לֶּה ,Time
20050,467924,2_Kings 23:25,medial_adj,וְכָמֹהוּ֩ לֹֽא־הָיָ֨ה לְפָנָ֜יו מֶ֗לֶךְ אֲשֶׁר־שָׁ֤ב אֶל־יְהוָה֙ בְּכָל־לְבָבֹ֤ו וּבְכָל־נַפְשֹׁו֙ וּבְכָל־מְאֹדֹ֔ו כְּכֹ֖ל תֹּורַ֣ת מֹשֶׁ֑ה וְאַחֲרָ֖יו לֹֽא־קָ֥ם כָּמֹֽהוּ׃ ,וְכָמֹהוּ֩ לֹֽא־הָיָ֨ה לְפָנָ֜יו מֶ֗לֶךְ ,לְפָנָ֜יו ,Time
20067,469231,Isaiah 14:20,medial_adj,לֹֽא־תֵחַ֤ד אִתָּם֙ בִּקְבוּרָ֔ה כִּֽי־אַרְצְךָ֥ שִׁחַ֖תָּ עַמְּךָ֣ הָרָ֑גְתָּ לֹֽא־יִקָּרֵ֥א לְעֹולָ֖ם זֶ֥רַע מְרֵעִֽים׃ ,לֹֽא־יִקָּרֵ֥א לְעֹולָ֖ם זֶ֥רַע מְרֵעִֽים׃ ,לְעֹולָ֖ם ,Time
20087,471156,Isaiah 38:20,medial_adj,יְהוָ֖ה לְהֹושִׁיעֵ֑נִי וּנְגִנֹותַ֧י נְנַגֵּ֛ן כָּל־יְמֵ֥י חַיֵּ֖ינוּ עַל־בֵּ֥ית יְהוָֽה׃ ,וּנְגִנֹותַ֧י נְנַגֵּ֛ן כָּל־יְמֵ֥י חַיֵּ֖ינוּ עַל־בֵּ֥ית יְהוָֽה׃ ,כָּל־יְמֵ֥י חַיֵּ֖ינוּ ,Time
20091,471286,Isaiah 40:21,medial_adj,הֲלֹ֤וא תֵֽדְעוּ֙ הֲלֹ֣וא תִשְׁמָ֔עוּ הֲלֹ֛וא הֻגַּ֥ד מֵרֹ֖אשׁ לָכֶ֑ם הֲלֹוא֙ הֲבִ֣ינֹתֶ֔ם מֹוסְדֹ֖ות הָאָֽרֶץ׃ ,הֲלֹ֛וא הֻגַּ֥ד מֵרֹ֖אשׁ לָכֶ֑ם ,מֵרֹ֖אשׁ ,Time
20119,473587,Isaiah 65:2,medial_adj,פֵּרַ֧שְׂתִּי יָדַ֛י כָּל־הַיֹּ֖ום אֶל־עַ֣ם סֹורֵ֑ר הַהֹלְכִים֙ הַדֶּ֣רֶךְ לֹא־טֹ֔וב אַחַ֖ר מַחְשְׁבֹתֵיהֶֽם׃ ,פֵּרַ֧שְׂתִּי יָדַ֛י כָּל־הַיֹּ֖ום אֶל־עַ֣ם סֹורֵ֑ר ,כָּל־הַיֹּ֖ום ,Time
20122,473864,Jeremiah 1:10,medial_adj,רְאֵ֞ה הִפְקַדְתִּ֣יךָ׀ הַיֹּ֣ום הַזֶּ֗ה עַל־הַגֹּויִם֙ וְעַל־הַמַּמְלָכֹ֔ות לִנְתֹ֥ושׁ וְלִנְתֹ֖וץ וּלְהַאֲבִ֣יד וְלַהֲרֹ֑וס לִבְנֹ֖ות וְלִנְטֹֽועַ׃ פ ,הִפְקַדְתִּ֣יךָ׀ הַיֹּ֣ום הַזֶּ֗ה עַל־הַגֹּויִם֙ וְעַל־הַמַּמְלָכֹ֔ות ,הַיֹּ֣ום הַזֶּ֗ה ,Time
20124,473906,Jeremiah 1:18,medial_adj,וַאֲנִ֞י הִנֵּ֧ה נְתַתִּ֣יךָ הַיֹּ֗ום לְעִ֨יר מִבְצָ֜ר וּלְעַמּ֥וּד בַּרְזֶ֛ל וּלְחֹמֹ֥ות נְחֹ֖שֶׁת עַל־כָּל־הָאָ֑רֶץ לְמַלְכֵ֤י יְהוּדָה֙ לְשָׂרֶ֔יהָ לְכֹהֲנֶ֖יהָ וּלְעַ֥ם הָאָֽרֶץ׃ ,הִנֵּ֧ה נְתַתִּ֣יךָ הַיֹּ֗ום לְעִ֨יר מִבְצָ֜ר וּלְעַמּ֥וּד בַּרְזֶ֛ל וּלְחֹמֹ֥ות נְחֹ֖שֶׁת עַל־כָּל־הָאָ֑רֶץ לְמַלְכֵ֤י יְהוּדָה֙ לְשָׂרֶ֔יהָ לְכֹהֲנֶ֖יהָ וּלְעַ֥ם הָאָֽרֶץ׃ ,הַיֹּ֗ום ,Time
20123,473906,Jeremiah 1:18,medial_adj,וַאֲנִ֞י הִנֵּ֧ה נְתַתִּ֣יךָ הַיֹּ֗ום לְעִ֨יר מִבְצָ֜ר וּלְעַמּ֥וּד בַּרְזֶ֛ל וּלְחֹמֹ֥ות נְחֹ֖שֶׁת עַל־כָּל־הָאָ֑רֶץ לְמַלְכֵ֤י יְהוּדָה֙ לְשָׂרֶ֔יהָ לְכֹהֲנֶ֖יהָ וּלְעַ֥ם הָאָֽרֶץ׃ ,הִנֵּ֧ה נְתַתִּ֣יךָ הַיֹּ֗ום לְעִ֨יר מִבְצָ֜ר וּלְעַמּ֥וּד בַּרְזֶ֛ל וּלְחֹמֹ֥ות נְחֹ֖שֶׁת עַל־כָּל־הָאָ֑רֶץ לְמַלְכֵ֤י יְהוּדָה֙ לְשָׂרֶ֔יהָ לְכֹהֲנֶ֖יהָ וּלְעַ֥ם הָאָֽרֶץ׃ ,הַיֹּ֗ום ,Time
20135,477877,Jeremiah 35:7,medial_adj,וּבַ֣יִת לֹֽא־תִבְנ֗וּ וְזֶ֤רַע לֹֽא־תִזְרָ֨עוּ֙ וְכֶ֣רֶם לֹֽא־תִטָּ֔עוּ וְלֹ֥א יִֽהְיֶ֖ה לָכֶ֑ם כִּ֠י בָּאֳהָלִ֤ים תֵּֽשְׁבוּ֙ כָּל־יְמֵיכֶ֔ם לְמַ֨עַן תִּֽחְי֜וּ יָמִ֤ים רַבִּים֙ עַל־פְּנֵ֣י הָאֲדָמָ֔ה אֲשֶׁ֥ר אַתֶּ֖ם גָּרִ֥ים שָֽׁם׃ ,לְמַ֨עַן תִּֽחְי֜וּ יָמִ֤ים רַבִּים֙ עַל־פְּנֵ֣י הָאֲדָמָ֔ה ,יָמִ֤ים רַבִּים֙ ,Time
20137,478376,Jeremiah 40:4,medial_adj,וְעַתָּ֞ה הִנֵּ֧ה פִתַּחְתִּ֣יךָ הַיֹּ֗ום מִֽן־הָאזִקִּים֮ אֲשֶׁ֣ר עַל־יָדֶךָ֒ אִם־טֹ֨וב בְּעֵינֶ֜יךָ לָבֹ֧וא אִתִּ֣י בָבֶ֗ל בֹּ֚א וְאָשִׂ֤ים אֶת־עֵינִי֙ עָלֶ֔יךָ וְאִם־רַ֧ע בְּעֵינֶ֛יךָ לָבֹֽוא־אִתִּ֥י בָבֶ֖ל חֲדָ֑ל רְאֵה֙ כָּל־הָאָ֣רֶץ לְפָנֶ֔יךָ אֶל־טֹ֨וב וְאֶל־הַיָּשָׁ֧ר בְּעֵינֶ֛יךָ לָלֶ֥כֶת שָׁ֖מָּה לֵֽךְ׃ ,הִנֵּ֧ה פִתַּחְתִּ֣יךָ הַיֹּ֗ום מִֽן־הָאזִקִּים֮ ,הַיֹּ֗ום ,Time
20186,487194,Amos 8:7,medial_adj,נִשְׁבַּ֥ע יְהוָ֖ה בִּגְאֹ֣ון יַעֲקֹ֑ב אִם־אֶשְׁכַּ֥ח לָנֶ֖צַח כָּל־מַעֲשֵׂיהֶֽם׃ ,אִם־אֶשְׁכַּ֥ח לָנֶ֖צַח כָּל־מַעֲשֵׂיהֶֽם׃ ,לָנֶ֖צַח ,Time
20350,427887,Genesis 4:3,wayehi_x,וַֽיְהִ֖י מִקֵּ֣ץ יָמִ֑ים וַיָּבֵ֨א קַ֜יִן מִפְּרִ֧י הָֽאֲדָמָ֛ה מִנְחָ֖ה לַֽיהוָֽה׃ ,וַֽיְהִ֖י מִקֵּ֣ץ יָמִ֑ים ,מִקֵּ֣ץ יָמִ֑ים ,Time
20353,428156,Genesis 7:10,wayehi_x,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים וּמֵ֣י הַמַּבּ֔וּל הָי֖וּ עַל־הָאָֽרֶץ׃ ,וַֽיְהִ֖י לְשִׁבְעַ֣ת הַיָּמִ֑ים ,לְשִׁבְעַ֣ת הַיָּמִ֑ים ,Time
20356,428205,Genesis 8:6,wayehi_x,וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום וַיִּפְתַּ֣ח נֹ֔חַ אֶת־חַלֹּ֥ון הַתֵּבָ֖ה אֲשֶׁ֥ר עָשָֽׂה׃ ,וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,Time
20361,429260,Genesis 19:34,wayehi_x,וַֽיְהִי֙ מִֽמָּחֳרָ֔ת וַתֹּ֤אמֶר הַבְּכִירָה֙ אֶל־הַצְּעִירָ֔ה הֵן־שָׁכַ֥בְתִּי אֶ֖מֶשׁ אֶת־אָבִ֑י נַשְׁקֶ֨נּוּ יַ֜יִן גַּם־הַלַּ֗יְלָה וּבֹ֨אִי֙ שִׁכְבִ֣י עִמֹּ֔ו וּנְחַיֶּ֥ה מֵאָבִ֖ינוּ זָֽרַע׃ ,וַֽיְהִי֙ מִֽמָּחֳרָ֔ת ,מִֽמָּחֳרָ֔ת ,Time
20365,429990,Genesis 25:11,wayehi_x,וַיְהִ֗י אַחֲרֵי֙ מֹ֣ות אַבְרָהָ֔ם וַיְבָ֥רֶךְ אֱלֹהִ֖ים אֶת־יִצְחָ֣ק בְּנֹ֑ו וַיֵּ֣שֶׁב יִצְחָ֔ק עִם־בְּאֵ֥ר לַחַ֖י רֹאִֽי׃ ס ,וַיְהִ֗י אַחֲרֵי֙ מֹ֣ות אַבְרָהָ֔ם ,אַחֲרֵי֙ מֹ֣ות אַבְרָהָ֔ם ,Time
20374,431913,Genesis 38:24,wayehi_x,וַיְהִ֣י׀ כְּמִשְׁלֹ֣שׁ חֳדָשִׁ֗ים וַיֻּגַּ֨ד לִֽיהוּדָ֤ה לֵֽאמֹר֙ זָֽנְתָה֙ תָּמָ֣ר כַּלָּתֶ֔ךָ וְגַ֛ם הִנֵּ֥ה הָרָ֖ה לִזְנוּנִ֑ים וַיֹּ֣אמֶר יְהוּדָ֔ה הֹוצִיא֖וּהָ וְתִשָּׂרֵֽף׃ ,וַיְהִ֣י׀ כְּמִשְׁלֹ֣שׁ חֳדָשִׁ֗ים ,כְּמִשְׁלֹ֣שׁ חֳדָשִׁ֗ים ,Time
20380,432145,Genesis 41:1,wayehi_x,וַיְהִ֕י מִקֵּ֖ץ שְׁנָתַ֣יִם יָמִ֑ים וּפַרְעֹ֣ה חֹלֵ֔ם וְהִנֵּ֖ה עֹמֵ֥ד עַל־הַיְאֹֽר׃ ,וַיְהִ֕י מִקֵּ֖ץ שְׁנָתַ֣יִם יָמִ֑ים ,מִקֵּ֖ץ שְׁנָתַ֣יִם יָמִ֑ים ,Time
