token,(n)heads_token,freq,mark,note,ex_ref,ex,ex_node,ex_verse
מ.ימים,ימים,4,,,Judges 14:8,מִיָּמִים֙ ,728395,וַיָּ֤שָׁב מִיָּמִים֙ לְקַחְתָּ֔הּ וַיָּ֣סַר לִרְאֹ֔ות אֵ֖ת מַפֶּ֣לֶת הָאַרְיֵ֑ה וְהִנֵּ֨ה עֲדַ֧ת דְּבֹורִ֛ים בִּגְוִיַּ֥ת הָאַרְיֵ֖ה וּדְבָֽשׁ׃ 
מ.ימים.ימימה,ימים,5,,,1_Samuel 2:19,מִיָּמִ֣ים׀ יָמִ֑ימָה ,732219,וּמְעִ֤יל קָטֹן֙ תַּעֲשֶׂה־לֹּ֣ו אִמֹּ֔ו וְהַעַלְתָ֥ה לֹ֖ו מִיָּמִ֣ים׀ יָמִ֑ימָה בַּֽעֲלֹותָהּ֙ אֶת־אִישָׁ֔הּ לִזְבֹּ֖חַ אֶת־זֶ֥בַח הַיָּמִֽים׃ 
מ.ימים.רבים,ימים,2,,,Joshua 23:1,מִיָּמִ֣ים רַבִּ֔ים ,722204,וַֽיְהִי֙ מִיָּמִ֣ים רַבִּ֔ים אַ֠חֲרֵי אֲשֶׁר־הֵנִ֨יחַ יְהוָ֧ה לְיִשְׂרָאֵ֛ל מִכָּל־אֹיְבֵיהֶ֖ם מִסָּבִ֑יב וִיהֹושֻׁ֣עַ זָקֵ֔ן בָּ֖א בַּיָּמִֽים׃ 
מ.ל.פנים,פנים,1,,,Isaiah 41:26,מִלְּפָנִ֖ים ,783146,מִֽי־הִגִּ֤יד מֵרֹאשׁ֙ וְנֵדָ֔עָה וּמִלְּפָנִ֖ים וְנֹאמַ֣ר צַדִּ֑יק אַ֣ף אֵין־מַגִּ֗יד אַ֚ף אֵ֣ין מַשְׁמִ֔יעַ אַ֥ף אֵין־שֹׁמֵ֖עַ אִמְרֵיכֶֽם׃ 
מ.מחרת,מחרת,20,,,Judges 6:38,מִֽמָּחֳרָ֔ת ,725250,וַיְהִי־כֵ֕ן וַיַּשְׁכֵּם֙ מִֽמָּחֳרָ֔ת וַיָּ֖זַר אֶת־הַגִּזָּ֑ה וַיִּ֤מֶץ טַל֙ מִן־הַגִּזָּ֔ה מְלֹ֥וא הַסֵּ֖פֶל מָֽיִם׃ 
מ.מחרת.ה.חדשׁ.ה.שׁני,מחרת,1,,,1_Samuel 20:27,מִֽמָּחֳרַ֤ת הַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י ,739605,וַיְהִ֗י מִֽמָּחֳרַ֤ת הַחֹ֨דֶשׁ֙ הַשֵּׁנִ֔י וַיִּפָּקֵ֖ד מְקֹ֣ום דָּוִ֑ד ס וַיֹּ֤אמֶר שָׁאוּל֙ אֶל־יְהֹונָתָ֣ן בְּנֹ֔ו מַדּ֜וּעַ לֹא־בָ֧א בֶן־יִשַׁ֛י גַּם־תְּמֹ֥ול גַּם־הַיֹּ֖ום אֶל־הַלָּֽחֶם׃ 
מ.מחרת.ה.פסח,מחרת,1,,,Joshua 5:11,מִמָּֽחֳרַ֥ת הַפֶּ֖סַח ,716999,וַיֹּ֨אכְל֜וּ מֵעֲב֥וּר הָאָ֛רֶץ מִמָּֽחֳרַ֥ת הַפֶּ֖סַח מַצֹּ֣ות וְקָל֑וּי בְּעֶ֖צֶם הַיֹּ֥ום הַזֶּֽה׃ 
מ.מחרת.ה.שׁבת,מחרת,1,,,Leviticus 23:11,מִֽמָּחֳרַת֙ הַשַּׁבָּ֔ת ,690269,וְהֵנִ֧יף אֶת־הָעֹ֛מֶר לִפְנֵ֥י יְהוָ֖ה לִֽרְצֹנְכֶ֑ם מִֽמָּחֳרַת֙ הַשַּׁבָּ֔ת יְנִיפֶ֖נּוּ הַכֹּהֵֽן׃ 
מ.מעי.אמי,מעי,1,,,Isaiah 49:1,מִמְּעֵ֥י אִמִּ֖י ,785205,שִׁמְע֤וּ אִיִּים֙ אֵלַ֔י וְהַקְשִׁ֥יבוּ לְאֻמִּ֖ים מֵרָחֹ֑וק יְהוָה֙ מִבֶּ֣טֶן קְרָאָ֔נִי מִמְּעֵ֥י אִמִּ֖י הִזְכִּ֥יר שְׁמִֽי׃ 
מ.נעורי.ו.עד.עתה,נעורי.עתה,1,,,Ezekiel 4:14,מִנְּעוּרַ֣י וְעַד־עַ֔תָּה ,807760,וָאֹמַ֗ר אֲהָהּ֙ אֲדֹנָ֣י יְהוִ֔ה הִנֵּ֥ה נַפְשִׁ֖י לֹ֣א מְטֻמָּאָ֑ה וּנְבֵלָ֨ה וּטְרֵפָ֤ה לֹֽא־אָכַ֨לְתִּי֙ מִנְּעוּרַ֣י וְעַד־עַ֔תָּה וְלֹא־בָ֥א בְּפִ֖י בְּשַׂ֥ר פִּגּֽוּל׃ ס 
מ.נעוריך,נעוריך,2,,,Isaiah 47:12,מִנְּעוּרָ֑יִךְ ,784878,עִמְדִי־נָ֤א בַחֲבָרַ֨יִךְ֙ וּבְרֹ֣ב כְּשָׁפַ֔יִךְ בַּאֲשֶׁ֥ר יָגַ֖עַתְּ מִנְּעוּרָ֑יִךְ אוּלַ֛י תּוּכְלִ֥י הֹועִ֖יל אוּלַ֥י תַּעֲרֹֽוצִי׃ 
מ.נעורינו.ו.עד.ה.יום.ה.זה,נעורינו.יום,1,,,Jeremiah 3:25,מִנְּעוּרֵ֖ינוּ וְעַד־הַיֹּ֣ום הַזֶּ֑ה ,790339,נִשְׁכְּבָ֣ה בְּבָשְׁתֵּ֗נוּ וּֽתְכַסֵּנוּ֮ כְּלִמָּתֵנוּ֒ כִּי֩ לַיהוָ֨ה אֱלֹהֵ֜ינוּ חָטָ֗אנוּ אֲנַ֨חְנוּ֙ וַאֲבֹותֵ֔ינוּ מִנְּעוּרֵ֖ינוּ וְעַד־הַיֹּ֣ום הַזֶּ֑ה וְלֹ֣א שָׁמַ֔עְנוּ בְּקֹ֖ול יְהֹוָ֥ה אֱלֹהֵֽינוּ׃ ס 
מ.נעורינו.ו.עד.עתה,נעורינו.עתה,1,,,Genesis 46:34,מִנְּעוּרֵ֣ינוּ וְעַד־עַ֔תָּה ,668137,וַאֲמַרְתֶּ֗ם אַנְשֵׁ֨י מִקְנֶ֜ה הָי֤וּ עֲבָדֶ֨יךָ֙ מִנְּעוּרֵ֣ינוּ וְעַד־עַ֔תָּה גַּם־אֲנַ֖חְנוּ גַּם־אֲבֹתֵ֑ינוּ בַּעֲב֗וּר תֵּשְׁבוּ֙ בְּאֶ֣רֶץ גֹּ֔שֶׁן כִּֽי־תֹועֲבַ֥ת מִצְרַ֖יִם כָּל־רֹ֥עֵה צֹֽאן׃ 
מ.נערי,נערי,1,,,1_Kings 18:12,מִנְּעֻרָֽי׃ ,761328,וְהָיָ֞ה אֲנִ֣י׀ אֵלֵ֣ךְ מֵאִתָּ֗ךְ וְר֨וּחַ יְהוָ֤ה׀ יִֽשָּׂאֲךָ֙ עַ֚ל אֲשֶׁ֣ר לֹֽא־אֵדָ֔ע וּבָ֨אתִי לְהַגִּ֧יד לְאַחְאָ֛ב וְלֹ֥א יִֽמְצָאֲךָ֖ וַהֲרָגָ֑נִי וְעַבְדְּךָ֛ יָרֵ֥א אֶת־יְהוָ֖ה מִנְּעֻרָֽי׃ 
מ.נערי.עד.ה.יום.ה.זה,נערי,1,,,1_Samuel 12:2,מִנְּעֻרַ֖י עַד־הַיֹּ֥ום הַזֶּֽה׃ ,735305,וְעַתָּ֞ה הִנֵּ֥ה הַמֶּ֣לֶךְ׀ מִתְהַלֵּ֣ךְ לִפְנֵיכֶ֗ם וַאֲנִי֙ זָקַ֣נְתִּי וָשַׂ֔בְתִּי וּבָנַ֖י הִנָּ֣ם אִתְּכֶ֑ם וַאֲנִי֙ הִתְהַלַּ֣כְתִּי לִפְנֵיכֶ֔ם מִנְּעֻרַ֖י עַד־הַיֹּ֥ום הַזֶּֽה׃ 
מ.נעריו,נעריו,1,,,1_Samuel 17:33,מִנְּעֻרָֽיו׃ ס ,737983,וַיֹּ֨אמֶר שָׁא֜וּל אֶל־דָּוִ֗ד לֹ֤א תוּכַל֙ לָלֶ֨כֶת֙ אֶל־הַפְּלִשְׁתִּ֣י הַזֶּ֔ה לְהִלָּחֵ֖ם עִמֹּ֑ו כִּֽי־נַ֣עַר אַ֔תָּה וְה֛וּא אִ֥ישׁ מִלְחָמָ֖ה מִנְּעֻרָֽיו׃ ס 
מ.נעריך.עד.עתה,נעריך,1,,,2_Samuel 19:8,מִנְּעֻרֶ֖יךָ עַד־עָֽתָּה׃ ס ,751029,וְעַתָּה֙ ק֣וּם צֵ֔א וְדַבֵּ֖ר עַל־לֵ֣ב עֲבָדֶ֑יךָ כִּי֩ בַיהוָ֨ה נִשְׁבַּ֜עְתִּי כִּי־אֵינְךָ֣ יֹוצֵ֗א אִם־יָלִ֨ין אִ֤ישׁ אִתְּךָ֙ הַלַּ֔יְלָה וְרָעָ֧ה לְךָ֣ זֹ֗את מִכָּל־הָרָעָה֙ אֲשֶׁר־בָּ֣אָה עָלֶ֔יךָ מִנְּעֻרֶ֖יךָ עַד־עָֽתָּה׃ ס 
מ.עודי,עודי,1,,,Genesis 48:15,מֵעֹודִ֖י ,668783,וַיְבָ֥רֶךְ אֶת־יֹוסֵ֖ף וַיֹּאמַ֑ר הָֽאֱלֹהִ֡ים אֲשֶׁר֩ הִתְהַלְּכ֨וּ אֲבֹתַ֤י לְפָנָיו֙ אַבְרָהָ֣ם וְיִצְחָ֔ק הָֽאֱלֹהִים֙ הָרֹעֶ֣ה אֹתִ֔י מֵעֹודִ֖י עַד־הַיֹּ֥ום הַזֶּֽה׃ 
מ.עודך,עודך,1,,,Numbers 22:30,מֵעֹֽודְךָ֙ ,699951,וַתֹּ֨אמֶר הָאָתֹ֜ון אֶל־בִּלְעָ֗ם הֲלֹוא֩ אָנֹכִ֨י אֲתֹֽנְךָ֜ אֲשֶׁר־רָכַ֣בְתָּ עָלַ֗י מֵעֹֽודְךָ֙ עַד־הַיֹּ֣ום הַזֶּ֔ה הַֽהַסְכֵּ֣ן הִסְכַּ֔נְתִּי לַעֲשֹׂ֥ות לְךָ֖ כֹּ֑ה וַיֹּ֖אמֶר לֹֽא׃ 
מ.עולם,עולם,6,,,Jeremiah 2:20,מֵעֹולָ֞ם ,789781,כִּ֣י מֵעֹולָ֞ם שָׁבַ֣רְתִּי עֻלֵּ֗ךְ נִתַּ֨קְתִּי֙ מֹוסְרֹתַ֔יִךְ וַתֹּאמְרִ֖י לֹ֣א אֶעֱבֹ֑ור כִּ֣י עַֽל־כָּל־גִּבְעָ֞ה גְּבֹהָ֗ה וְתַ֨חַת֙ כָּל־עֵ֣ץ רַעֲנָ֔ן אַ֖תְּ צֹעָ֥ה זֹנָֽה׃ 
מ.עולם.ו.עד.עולם,עולם.עולם,1,,,1_Chronicles 29:10,מֵעֹולָ֖ם וְעַד־עֹולָֽם׃ ,894353,וַיְבָ֤רֶךְ דָּוִיד֙ אֶת־יְהוָ֔ה לְעֵינֵ֖י כָּל־הַקָּהָ֑ל וַיֹּ֣אמֶר דָּוִ֗יד בָּר֨וּךְ אַתָּ֤ה יְהוָה֙ אֱלֹהֵי֙ יִשְׂרָאֵ֣ל אָבִ֔ינוּ מֵעֹולָ֖ם וְעַד־עֹולָֽם׃ 
מ.עולם.עד.עולם,עולם,1,,,Psalms 90:2,מֵעֹולָ֥ם עַד־עֹ֝ולָ֗ם ,846341,בְּטֶ֤רֶם׀ הָ֘רִ֤ים יֻלָּ֗דוּ וַתְּחֹ֣ולֵֽל אֶ֣רֶץ וְתֵבֵ֑ל וּֽמֵעֹולָ֥ם עַד־עֹ֝ולָ֗ם אַתָּ֥ה אֵֽל׃ 
מ.עלם,עלם,1,,,Isaiah 57:11,מֵ֣עֹלָ֔ם ,787062,וְאֶת־מִ֞י דָּאַ֤גְתְּ וַתִּֽירְאִי֙ כִּ֣י תְכַזֵּ֔בִי וְאֹותִי֙ לֹ֣א זָכַ֔רְתְּ לֹא־שַׂ֖מְתְּ עַל־לִבֵּ֑ךְ הֲלֹ֨א אֲנִ֤י מַחְשֶׁה֙ וּמֵ֣עֹלָ֔ם וְאֹותִ֖י לֹ֥א תִירָֽאִי׃ 
מ.ערב.עד.בקר,ערב,2,,,Exodus 27:21,מֵעֶ֥רֶב עַד־בֹּ֖קֶר ,678437,בְּאֹ֣הֶל מֹועֵד֩ מִח֨וּץ לַפָּרֹ֜כֶת אֲשֶׁ֣ר עַל־הָעֵדֻ֗ת יַעֲרֹךְ֩ אֹתֹ֨ו אַהֲרֹ֧ן וּבָנָ֛יו מֵעֶ֥רֶב עַד־בֹּ֖קֶר לִפְנֵ֣י יְהוָ֑ה חֻקַּ֤ת עֹולָם֙ לְדֹ֣רֹתָ֔ם מֵאֵ֖ת בְּנֵ֥י יִשְׂרָאֵֽל׃ ס 
מ.עת,עת,3,,,2_Chronicles 25:27,מֵעֵ֗ת ,901285,וּמֵעֵ֗ת אֲשֶׁר־סָ֤ר אֲמַצְיָ֨הוּ֙ מֵאַחֲרֵ֣י יְהוָ֔ה וַיִּקְשְׁר֨וּ עָלָ֥יו קֶ֛שֶׁר בִּירוּשָׁלִַ֖ם וַיָּ֣נָס לָכִ֑ישָׁה וַיִּשְׁלְח֤וּ אַחֲרָיו֙ לָכִ֔ישָׁה וַיְמִיתֻ֖הוּ שָֽׁם׃ 
מ.עתה,עתה,4,,,Daniel 10:17,מֵעַ֨תָּה֙ ,880467,וְהֵ֣יךְ יוּכַ֗ל עֶ֤בֶד אֲדֹנִי֙ זֶ֔ה לְדַבֵּ֖ר עִם־אֲדֹ֣נִי זֶ֑ה וַאֲנִ֤י מֵעַ֨תָּה֙ לֹֽא־יַעֲמָד־בִּ֣י כֹ֔חַ וּנְשָׁמָ֖ה לֹ֥א נִשְׁאֲרָה־בִֽי׃ 
מ.עתה.ו.עד.עולם,עתה.עולם,8,,,Isaiah 59:21,מֵעַתָּ֖ה וְעַד־עֹולָֽם׃ ס ,787700,וַאֲנִ֗י זֹ֣את בְּרִיתִ֤י אֹותָם֙ אָמַ֣ר יְהוָ֔ה רוּחִי֙ אֲשֶׁ֣ר עָלֶ֔יךָ וּדְבָרַ֖י אֲשֶׁר־שַׂ֣מְתִּי בְּפִ֑יךָ לֹֽא־יָמ֡וּשׁוּ מִפִּיךָ֩ וּמִפִּ֨י זַרְעֲךָ֜ וּמִפִּ֨י זֶ֤רַע זַרְעֲךָ֙ אָמַ֣ר יְהוָ֔ה מֵעַתָּ֖ה וְעַד־עֹולָֽם׃ ס 
מ.קדם,קדם,2,,,Isaiah 45:21,מִקֶּ֜דֶם ,784504,הַגִּ֣ידוּ וְהַגִּ֔ישׁוּ אַ֥ף יִֽוָּעֲצ֖וּ יַחְדָּ֑ו מִ֣י הִשְׁמִיעַ֩ זֹ֨את מִקֶּ֜דֶם מֵאָ֣ז הִגִּידָ֗הּ הֲלֹ֨וא אֲנִ֤י יְהוָה֙ וְאֵֽין־עֹ֤וד אֱלֹהִים֙ מִבַּלְעָדַ֔י אֵֽל־צַדִּ֣יק וּמֹושִׁ֔יעַ אַ֖יִן זוּלָתִֽי׃ 
מ.קץ.ארבעים.יום,יום,2,,,Genesis 8:6,מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום ,653571,וַֽיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים יֹ֑ום וַיִּפְתַּ֣ח נֹ֔חַ אֶת־חַלֹּ֥ון הַתֵּבָ֖ה אֲשֶׁ֥ר עָשָֽׂה׃ 
מ.קץ.ארבעים.יום.ו.ארבעים.לילה,יום.לילה,1,,,Deuteronomy 9:11,מִקֵּץ֙ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָ֑יְלָה ,707446,וַיְהִ֗י מִקֵּץ֙ אַרְבָּעִ֣ים יֹ֔ום וְאַרְבָּעִ֖ים לָ֑יְלָה נָתַ֨ן יְהוָ֜ה אֵלַ֗י אֶת־שְׁנֵ֛י לֻחֹ֥ת הָאֲבָנִ֖ים לֻחֹ֥ות הַבְּרִֽית׃ 
מ.קץ.ארבעים.שׁנה,שׁנה,1,,,2_Samuel 15:7,מִקֵּ֖ץ אַרְבָּעִ֣ים שָׁנָ֑ה ,749135,וַיְהִ֕י מִקֵּ֖ץ אַרְבָּעִ֣ים שָׁנָ֑ה וַיֹּ֤אמֶר אַבְשָׁלֹום֙ אֶל־הַמֶּ֔לֶךְ אֵ֣לֲכָה נָּ֗א וַאֲשַׁלֵּ֛ם אֶת־נִדְרִ֛י אֲשֶׁר־נָדַ֥רְתִּי לַֽיהוָ֖ה בְּחֶבְרֹֽון׃ 
מ.קץ.ימים,ימים,2,,,Genesis 4:3,מִקֵּ֣ץ יָמִ֑ים ,652535,וַֽיְהִ֖י מִקֵּ֣ץ יָמִ֑ים וַיָּבֵ֨א קַ֜יִן מִפְּרִ֧י הָֽאֲדָמָ֛ה מִנְחָ֖ה לַֽיהוָֽה׃ 
מ.קץ.ימים.ל.ה.ימים,ימים,1,,,2_Samuel 14:26,מִקֵּץ֙ יָמִ֤ים׀ לַיָּמִים֙ ,748892,וּֽבְגַלְּחֹו֮ אֶת־רֹאשֹׁו֒ וְֽ֠הָיָה מִקֵּץ֙ יָמִ֤ים׀ לַיָּמִים֙ אֲשֶׁ֣ר יְגַלֵּ֔חַ כִּֽי־כָבֵ֥ד עָלָ֖יו וְגִלְּחֹ֑ו וְשָׁקַל֙ אֶת־שְׂעַ֣ר רֹאשֹׁ֔ו מָאתַ֥יִם שְׁקָלִ֖ים בְּאֶ֥בֶן הַמֶּֽלֶךְ׃ 
מ.קץ.ימים.רבים,ימים,1,,,Jeremiah 13:6,מִקֵּ֖ץ יָמִ֣ים רַבִּ֑ים ,793436,וַיְהִ֕י מִקֵּ֖ץ יָמִ֣ים רַבִּ֑ים וַיֹּ֨אמֶר יְהוָ֜ה אֵלַ֗י ק֚וּם לֵ֣ךְ פְּרָ֔תָה וְקַ֤ח מִשָּׁם֙ אֶת־הָ֣אֵזֹ֔ור אֲשֶׁ֥ר צִוִּיתִ֖יךָ לְטָמְנֹו־שָֽׁם׃ 
מ.קץ.עשׂר.שׁנים,שׁנים,1,,,Genesis 16:3,מִקֵּץ֙ עֶ֣שֶׂר שָׁנִ֔ים ,655441,וַתִּקַּ֞ח שָׂרַ֣י אֵֽשֶׁת־אַבְרָ֗ם אֶת־הָגָ֤ר הַמִּצְרִית֙ שִׁפְחָתָ֔הּ מִקֵּץ֙ עֶ֣שֶׂר שָׁנִ֔ים לְשֶׁ֥בֶת אַבְרָ֖ם בְּאֶ֣רֶץ כְּנָ֑עַן וַתִּתֵּ֥ן אֹתָ֛הּ לְאַבְרָ֥ם אִישָׁ֖הּ לֹ֥ו לְאִשָּֽׁה׃ 
מ.קץ.עשׂרים.שׁנה,שׁנה,1,,,2_Chronicles 8:1,מִקֵּ֣ץ׀ עֶשְׂרִ֣ים שָׁנָ֗ה ,896541,וַיְהִ֞י מִקֵּ֣ץ׀ עֶשְׂרִ֣ים שָׁנָ֗ה אֲשֶׁ֨ר בָּנָ֧ה שְׁלֹמֹ֛ה אֶת־בֵּ֥ית יְהוָ֖ה וְאֶת־בֵּיתֹֽו׃ 
מ.קץ.עשׂרת.ימים,ימים,1,,,Jeremiah 42:7,מִקֵּ֖ץ עֲשֶׂ֣רֶת יָמִ֑ים ,802793,וַיְהִ֕י מִקֵּ֖ץ עֲשֶׂ֣רֶת יָמִ֑ים וַיְהִ֥י דְבַר־יְהוָ֖ה אֶֽל־יִרְמְיָֽהוּ׃ 
מ.קץ.שׁבע.שׁנים,שׁנים,3,,,Jeremiah 34:14,מִקֵּ֣ץ שֶׁ֣בַע שָׁנִ֡ים ,800403,מִקֵּ֣ץ שֶׁ֣בַע שָׁנִ֡ים תְּֽשַׁלְּח֡וּ אִישׁ֩ אֶת־אָחִ֨יו הָעִבְרִ֜י אֲשֶֽׁר־יִמָּכֵ֣ר לְךָ֗ וַעֲבָֽדְךָ֙ שֵׁ֣שׁ שָׁנִ֔ים וְשִׁלַּחְתֹּ֥ו חָפְשִׁ֖י מֵֽעִמָּ֑ךְ וְלֹֽא־שָׁמְע֤וּ אֲבֹֽותֵיכֶם֙ אֵלַ֔י וְלֹ֥א הִטּ֖וּ אֶת־אָזְנָֽם׃ 
מ.קץ.שׁבעים.שׁנה,שׁנה,2,,,Isaiah 23:15,מִקֵּ֞ץ שִׁבְעִ֤ים שָׁנָה֙ ,778708,וְהָיָה֙ בַּיֹּ֣ום הַה֔וּא וְנִשְׁכַּ֤חַת צֹר֙ שִׁבְעִ֣ים שָׁנָ֔ה כִּימֵ֖י מֶ֣לֶךְ אֶחָ֑ד מִקֵּ֞ץ שִׁבְעִ֤ים שָׁנָה֙ יִהְיֶ֣ה לְצֹ֔ר כְּשִׁירַ֖ת הַזֹּונָֽה׃ 
מ.קץ.שׁלשׁ.שׁנים,שׁנים,1,,,1_Kings 2:39,מִקֵּץ֙ שָׁלֹ֣שׁ שָׁנִ֔ים ,754668,וַיְהִ֗י מִקֵּץ֙ שָׁלֹ֣שׁ שָׁנִ֔ים וַיִּבְרְח֤וּ שְׁנֵֽי־עֲבָדִים֙ לְשִׁמְעִ֔י אֶל־אָכִ֥ישׁ בֶּֽן־מַעֲכָ֖ה מֶ֣לֶךְ גַּ֑ת וַיַּגִּ֤ידוּ לְשִׁמְעִי֙ לֵאמֹ֔ר הִנֵּ֥ה עֲבָדֶ֖יךָ בְּגַֽת׃ 
מ.קץ.שׁנים.חדשׁים,חדשׁים,1,,,Judges 11:39,מִקֵּ֣ץ׀ שְׁנַ֣יִם חֳדָשִׁ֗ים ,727679,וַיְהִ֞י מִקֵּ֣ץ׀ שְׁנַ֣יִם חֳדָשִׁ֗ים וַתָּ֨שָׁב֙ אֶל־אָבִ֔יהָ וַיַּ֣עַשׂ לָ֔הּ אֶת־נִדְרֹ֖ו אֲשֶׁ֣ר נָדָ֑ר וְהִיא֙ לֹא־יָדְעָ֣ה אִ֔ישׁ וַתְּהִי־חֹ֖ק בְּיִשְׂרָאֵֽל׃ 
מ.קץ.שׁנתים.ימים,שׁנתים,1,,,Genesis 41:1,מִקֵּ֖ץ שְׁנָתַ֣יִם יָמִ֑ים ,665408,וַיְהִ֕י מִקֵּ֖ץ שְׁנָתַ֣יִם יָמִ֑ים וּפַרְעֹ֣ה חֹלֵ֔ם וְהִנֵּ֖ה עֹמֵ֥ד עַל־הַיְאֹֽר׃ 
מ.קצה.חמשׁים.ו.מאת.יום,יום,1,,,Genesis 8:3,מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ ,653553,וַיָּשֻׁ֧בוּ הַמַּ֛יִם מֵעַ֥ל הָאָ֖רֶץ הָלֹ֣וךְ וָשֹׁ֑וב וַיַּחְסְר֣וּ הַמַּ֔יִם מִקְצֵ֕ה חֲמִשִּׁ֥ים וּמְאַ֖ת יֹֽום׃ 
מ.קצה.עשׂרים.שׁנה,שׁנה,1,,,1_Kings 9:10,מִקְצֵה֙ עֶשְׂרִ֣ים שָׁנָ֔ה ,757530,וַיְהִ֗י מִקְצֵה֙ עֶשְׂרִ֣ים שָׁנָ֔ה אֲשֶׁר־בָּנָ֥ה שְׁלֹמֹ֖ה אֶת־שְׁנֵ֣י הַבָּתִּ֑ים אֶת־בֵּ֥ית יְהוָ֖ה וְאֶת־בֵּ֥ית הַמֶּֽלֶךְ׃ 
מ.קצה.שׁבע.שׁנים,שׁנים,1,,,2_Kings 8:3,מִקְצֵה֙ שֶׁ֣בַע שָׁנִ֔ים ,767329,וַיְהִ֗י מִקְצֵה֙ שֶׁ֣בַע שָׁנִ֔ים וַתָּ֥שָׁב הָאִשָּׁ֖ה מֵאֶ֣רֶץ פְּלִשְׁתִּ֑ים וַתֵּצֵא֙ לִצְעֹ֣ק אֶל־הַמֶּ֔לֶךְ אֶל־בֵּיתָ֖הּ וְאֶל־שָׂדָֽהּ׃ 
מ.קצה.שׁבעה.חדשׁים,חדשׁים,1,,,Ezekiel 39:14,מִקְצֵ֥ה שִׁבְעָֽה־חֳדָשִׁ֖ים ,819488,וְאַנְשֵׁ֨י תָמִ֤יד יַבְדִּ֨ילוּ֙ עֹבְרִ֣ים בָּאָ֔רֶץ מְקַבְּרִ֣ים אֶת־הָעֹבְרִ֗ים אֶת־הַנֹּותָרִ֛ים עַל־פְּנֵ֥י הָאָ֖רֶץ לְטַֽהֲרָ֑הּ מִקְצֵ֥ה שִׁבְעָֽה־חֳדָשִׁ֖ים יַחְקֹֽרוּ׃ 
מ.קצה.שׁבעת.ימים,ימים,1,,,Ezekiel 3:16,מִקְצֵ֖ה שִׁבְעַ֣ת יָמִ֑ים פ ,807378,וַיְהִ֕י מִקְצֵ֖ה שִׁבְעַ֣ת יָמִ֑ים פ וַיְהִ֥י דְבַר־יְהוָ֖ה אֵלַ֥י לֵאמֹֽר׃ 
מ.קצה.שׁלשׁ.שׁנים,שׁנים,2,,,Deuteronomy 14:28,מִקְצֵ֣ה׀ שָׁלֹ֣שׁ שָׁנִ֗ים ,709234,מִקְצֵ֣ה׀ שָׁלֹ֣שׁ שָׁנִ֗ים תֹּוצִיא֙ אֶת־כָּל־מַעְשַׂר֙ תְּבוּאָ֣תְךָ֔ בַּשָּׁנָ֖ה הַהִ֑וא וְהִנַּחְתָּ֖ בִּשְׁעָרֶֽיךָ׃ 
מ.קצה.שׁלשׁת.ימים,ימים,2,,,Joshua 9:16,מִקְצֵה֙ שְׁלֹ֣שֶׁת יָמִ֔ים ,718572,וַיְהִ֗י מִקְצֵה֙ שְׁלֹ֣שֶׁת יָמִ֔ים אַחֲרֵ֕י אֲשֶׁר־כָּרְת֥וּ לָהֶ֖ם בְּרִ֑ית וַֽיִּשְׁמְע֗וּ כִּי־קְרֹבִ֥ים הֵם֙ אֵלָ֔יו וּבְקִרְבֹּ֖ו הֵ֥ם יֹשְׁבִֽים׃ 
מ.קצה.תשׁעה.חדשׁים.ו.עשׂרים.יום,חדשׁים.יום,1,,,2_Samuel 24:8,מִקְצֵ֨ה תִשְׁעָ֧ה חֳדָשִׁ֛ים וְעֶשְׂרִ֥ים יֹ֖ום ,753081,וַיָּשֻׁ֖טוּ בְּכָל־הָאָ֑רֶץ וַיָּבֹ֜אוּ מִקְצֵ֨ה תִשְׁעָ֧ה חֳדָשִׁ֛ים וְעֶשְׂרִ֥ים יֹ֖ום יְרוּשָׁלִָֽם׃ 
מ.קצת.ימים.עשׂרה,קצת,1,,,Daniel 1:15,מִקְצָת֙ יָמִ֣ים עֲשָׂרָ֔ה ,876389,וּמִקְצָת֙ יָמִ֣ים עֲשָׂרָ֔ה נִרְאָ֤ה מַרְאֵיהֶם֙ טֹ֔וב וּבְרִיאֵ֖י בָּשָׂ֑ר מִן־כָּל־הַיְלָדִ֔ים הָאֹ֣כְלִ֔ים אֵ֖ת פַּתְבַּ֥ג הַמֶּֽלֶךְ׃ 
מ.קצתם,קצתם,1,,,Daniel 1:5,מִ֨קְצָתָ֔ם ,876279,וַיְמַן֩ לָהֶ֨ם הַמֶּ֜לֶךְ דְּבַר־יֹ֣ום בְּיֹומֹ֗ו מִפַּת־בַּ֤ג הַמֶּ֨לֶךְ֙ וּמִיֵּ֣ין מִשְׁתָּ֔יו וּֽלְגַדְּלָ֖ם שָׁנִ֣ים שָׁלֹ֑ושׁ וּמִ֨קְצָתָ֔ם יַֽעַמְד֖וּ לִפְנֵ֥י הַמֶּֽלֶךְ׃ 
