node,ref,head_voc,text,category,sentence,link
715909,Josh 1:14,יַרְדֵּן,בְּעֵ֣בֶר הַיַּרְדֵּ֑ן,name,נְשֵׁיכֶ֣ם טַפְּכֶם֮ וּמִקְנֵיכֶם֒ יֵשְׁב֕וּ בָּאָ֕רֶץ אֲשֶׁ֨ר נָתַ֥ן לָכֶ֛ם מֹשֶׁ֖ה בְּעֵ֣בֶר הַיַּרְדֵּ֑ן,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=1&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
716080,Josh 2:6,גָּג,עַל־הַגָּֽג׃,frame,וַֽתִּטְמְנֵם֙ בְּפִשְׁתֵּ֣י הָעֵ֔ץ הָעֲרֻכֹ֥ות לָ֖הּ עַל־הַגָּֽג׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=2&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
716102,Josh 2:8,גָּג,עַל־הַגָּֽג׃,frame,וְהִ֛יא עָלְתָ֥ה עֲלֵיהֶ֖ם עַל־הַגָּֽג׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=2&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
716277,Josh 2:19,בַּיִת,בַּבַּ֔יִת,anap,וְ֠כֹל אֲשֶׁ֨ר יִֽהְיֶ֤ה אִתָּךְ֙ בַּבַּ֔יִת דָּמֹ֣ו בְרֹאשֵׁ֔נוּ,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=2&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
716962,Josh 5:7,דֶּרֶךְ,בַּדָּֽרֶךְ׃,anap,כִּ֛י לֹא־מָ֥לוּ אֹותָ֖ם בַּדָּֽרֶךְ׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=5&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
717937,Josh 8:4,עִיר,מֵאַחֲרֵ֣י הָעִ֔יר,anap,אַתֶּ֞ם אֹרְבִ֤ים לָעִיר֙ מֵאַחֲרֵ֣י הָעִ֔יר,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=8&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
718087,Josh 8:14,עִיר,מֵאַחֲרֵ֥י הָעִֽיר׃,anap,וְהוּא֙ לֹ֣א יָדַ֔ע כִּֽי־אֹרֵ֥ב לֹ֖ו מֵאַחֲרֵ֥י הָעִֽיר׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=8&verse=14&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
718239,Josh 8:24,שָׂדֶה,בַּשָּׂדֶ֗ה,frame,וַיְהִ֣י כְּכַלֹּ֣ות יִשְׂרָאֵ֡ל לַהֲרֹג֩ אֶת־כָּל־יֹשְׁבֵ֨י הָעַ֜י בַּשָּׂדֶ֗ה בַּמִּדְבָּר֙ אֲשֶׁ֣ר רְדָפ֣וּם בֹּ֔ו,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=8&verse=24&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
719860,Josh 13:27,עֵמֶק,בָעֵ֡מֶק,frame,וּבָעֵ֡מֶק בֵּ֣ית הָרָם֩ וּבֵ֨ית נִמְרָ֜ה וְסֻכֹּ֣ות וְצָפֹ֗ון יֶ֚תֶר מַמְלְכ֗וּת סִיחֹון֙ מֶ֣לֶךְ חֶשְׁבֹּ֔ון הַיַּרְדֵּ֖ן וּגְבֻ֑ל עַד־קְצֵה֙ יָם־כִּנֶּ֔רֶת עֵ֥בֶר הַיַּרְדֵּ֖ן מִזְרָֽחָה׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=13&verse=27&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
719939,Josh 14:4,אֶרֶץ,בָּאָ֗רֶץ,glob,וְלֹֽא־נָתְנוּ֩ חֵ֨לֶק לַלְוִיִּ֜ם בָּאָ֗רֶץ כִּ֤י אִם־עָרִים֙ לָשֶׁ֔בֶת וּמִ֨גְרְשֵׁיהֶ֔ם לְמִקְנֵיהֶ֖ם וּלְקִנְיָנָֽם׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=14&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
719960,Josh 14:6,גִּלְגָּל,בַּגִּלְגָּ֔ל,name,וַיִּגְּשׁ֨וּ בְנֵֽי־יְהוּדָ֤ה אֶל־יְהֹושֻׁ֨עַ֙ בַּגִּלְגָּ֔ל,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=14&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
721779,Josh 22:4,יַרְדֵּן,בְּעֵ֖בֶר הַיַּרְדֵּֽן׃,name,וּלְכ֨וּ לָכֶ֜ם לְאָהֳלֵיכֶ֗ם אֶל־אֶ֨רֶץ֙ אֲחֻזַּתְכֶ֔ם אֲשֶׁ֣ר׀ נָתַ֣ן לָכֶ֗ם מֹשֶׁה֙ עֶ֣בֶד יְהוָ֔ה בְּעֵ֖בֶר הַיַּרְדֵּֽן׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=22&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
721815,Josh 22:7,בָּשָׁן,בַּבָּשָׁן֒,name,וְלַחֲצִ֣י׀ שֵׁ֣בֶט הַֽמְנַשֶּׁ֗ה נָתַ֣ן מֹשֶׁה֮ בַּבָּשָׁן֒,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=22&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
721864,Josh 22:10,יַרְדֵּן,עַל־הַיַּרְדֵּ֔ן,name,וַיִּבְנ֣וּ בְנֵי־רְאוּבֵ֣ן וּבְנֵי־גָ֡ד וַחֲצִ֣י שֵׁבֶט֩ הַֽמְנַשֶּׁ֨ה שָׁ֤ם מִזְבֵּ֨חַ֙ עַל־הַיַּרְדֵּ֔ן מִזְבֵּ֥חַ גָּדֹ֖ול לְמַרְאֶֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=22&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
722247,Josh 23:4,יַרְדֵּן,מִן־הַיַּרְדֵּ֗ן,name,הִפַּ֨לְתִּי לָכֶ֜ם אֶֽת־הַ֠גֹּויִם הַנִּשְׁאָרִ֥ים הָאֵ֛לֶּה בְּנַחֲלָ֖ה לְשִׁבְטֵיכֶ֑ם מִן־הַיַּרְדֵּ֗ן וְכָל־הַגֹּויִם֙ אֲשֶׁ֣ר הִכְרַ֔תִּי וְהַיָּ֥ם הַגָּדֹ֖ול מְבֹ֥וא הַשָּֽׁמֶשׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Josua&chapter=23&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
724815,Judg 6:11,גַּת,בַּגַּ֔ת,name,וְגִדְעֹ֣ון בְּנֹ֗ו חֹבֵ֤ט חִטִּים֙ בַּגַּ֔ת לְהָנִ֖יס מִפְּנֵ֥י מִדְיָֽן׃,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=6&verse=11&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
727301,Judg 11:11,מִצְפָּה,בַּמִּצְפָּֽה׃ פ,name,וַיְדַבֵּ֨ר יִפְתָּ֧ח אֶת־כָּל־דְּבָרָ֛יו לִפְנֵ֥י יְהוָ֖ה בַּמִּצְפָּֽה׃ פ,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=11&verse=11&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
727676,Judg 11:38,הַר,עַל־הֶהָרִֽים׃,glob,וַתֵּ֥בְךְּ עַל־בְּתוּלֶ֖יהָ עַל־הֶהָרִֽים׃,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=11&verse=38&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
728202,Judg 13:19,צוּר,עַל־הַצּ֖וּר,frame,וַיַּ֥עַל עַל־הַצּ֖וּר לַֽיהוָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=13&verse=19&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
729805,Judg 18:7,אֶרֶץ,בָּאָ֨רֶץ֙,glob,וְאֵין־מַכְלִ֨ים דָּבָ֤ר בָּאָ֨רֶץ֙ יֹורֵ֣שׁ עֶ֔צֶר,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=18&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
730836,Judg 20:15,עִיר,מֵהֶ֣עָרִ֔ים,anap,וַיִּתְפָּֽקְדוּ֩ בְנֵ֨י בִנְיָמִ֜ן בַּיֹּ֤ום הַהוּא֙ מֵהֶ֣עָרִ֔ים עֶשְׂרִ֨ים וְשִׁשָּׁ֥ה אֶ֛לֶף אִ֖ישׁ שֹׁ֣לֵֽף חָ֑רֶב,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=20&verse=15&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
731044,Judg 20:31,שָׂדֶה,בַּשָּׂדֶ֔ה,frame,וַיָּחֵ֡לּוּ לְהַכֹּות֩ מֵהָעָ֨ם חֲלָלִ֜ים כְּפַ֣עַם׀ בְּפַ֗עַם בַּֽמְסִלֹּות֙ אֲשֶׁ֨ר אַחַ֜ת עֹלָ֣ה בֵֽית־אֵ֗ל וְאַחַ֤ת גִּבְעָ֨תָה֙ בַּשָּׂדֶ֔ה כִּשְׁלֹשִׁ֥ים אִ֖ישׁ בְּיִשְׂרָאֵֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=20&verse=31&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
731270,Judg 21:1,מִצְפָּה,בַּמִּצְפָּ֖ה,name,וְאִ֣ישׁ יִשְׂרָאֵ֔ל נִשְׁבַּ֥ע בַּמִּצְפָּ֖ה לֵאמֹ֑ר,https://shebanq.ancient-data.org/hebrew/text?book=Judices&chapter=21&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
732090,1 Sam 2:10,שָׁמַיִם,בַּשָּׁמַ֣יִם,glob,עָלָיו֙ בַּשָּׁמַ֣יִם יַרְעֵ֔ם,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=2&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
732811,1 Sam 4:2,שָׂדֶה,בַּשָּׂדֶ֔ה,glob,וַיַּכּ֤וּ בַמַּֽעֲרָכָה֙ בַּשָּׂדֶ֔ה כְּאַרְבַּ֥עַת אֲלָפִ֖ים אִֽישׁ׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=4&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
732904,1 Sam 4:8,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,אֵ֧לֶּה הֵ֣ם הָאֱלֹהִ֗ים הַמַּכִּ֧ים אֶת־מִצְרַ֛יִם בְּכָל־מַכָּ֖ה בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=4&verse=8&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
732978,1 Sam 4:13,עִיר,בָּעִ֔יר,frame,וְהָאִ֗ישׁ בָּ֚א לְהַגִּ֣יד בָּעִ֔יר,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=4&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
733180,1 Sam 5:4,מִפְתָּן,אֶל־הַמִּפְתָּ֔ן,frame,וְרֹ֨אשׁ דָּגֹ֜ון וּשְׁתֵּ֣י׀ כַּפֹּ֣ות יָדָ֗יו כְּרֻתֹות֙ אֶל־הַמִּפְתָּ֔ן,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=5&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
733501,1 Sam 6:13,עֵמֶק,בָּעֵ֑מֶק,frame,וּבֵ֣ית שֶׁ֔מֶשׁ קֹצְרִ֥ים קְצִיר־חִטִּ֖ים בָּעֵ֑מֶק,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=6&verse=13&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
733635,1 Sam 7:1,גִּבְעָה,בַּגִּבְעָ֑ה,frame,וַיָּבִ֣אוּ אֹתֹ֔ו אֶל־בֵּ֥ית אֲבִינָדָ֖ב בַּגִּבְעָ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=7&verse=1&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
733720,1 Sam 7:6,מִצְפָּה,בַּמִּצְפָּֽה׃,frame,וַיִּשְׁפֹּ֧ט שְׁמוּאֵ֛ל אֶת־בְּנֵ֥י יִשְׂרָאֵ֖ל בַּמִּצְפָּֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=7&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
734340,1 Sam 9:12,בָּמָה,בַּבָּמָֽה׃,frame,כִּ֣י זֶ֧בַח הַיֹּ֛ום לָעָ֖ם בַּבָּמָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=9&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
734428,1 Sam 9:18,שַׁעַר,בְּתֹ֣וךְ הַשָּׁ֑עַר,frame,וַיִּגַּ֥שׁ שָׁא֛וּל אֶת־שְׁמוּאֵ֖ל בְּתֹ֣וךְ הַשָּׁ֑עַר,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=9&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
734562,1 Sam 9:25,גָּג,עַל־הַגָּֽג׃,frame,וַיְדַבֵּ֥ר עִם־שָׁא֖וּל עַל־הַגָּֽג׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=9&verse=25&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
736759,1 Sam 15:4,טְלָאִים,בַּטְּלָאִ֔ים,name,וַֽיִּפְקְדֵם֙ בַּטְּלָאִ֔ים,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=15&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
736993,1 Sam 15:21,גִּלְגָּל,בַּגִּלְגָּֽל׃,name,וַיִּקַּ֨ח הָעָ֧ם מֵהַשָּׁלָ֛ל צֹ֥אן וּבָקָ֖ר רֵאשִׁ֣ית הַחֵ֑רֶם לִזְבֹּ֛חַ לַֽיהוָ֥ה אֱלֹהֶ֖יךָ בַּגִּלְגָּֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=15&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
738501,1 Sam 18:10,בַּיִת,בְתֹוךְ־הַבַּ֔יִת,frame,וַיִּתְנַבֵּ֣א בְתֹוךְ־הַבַּ֔יִת,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=18&verse=10&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
739635,1 Sam 20:29,עִיר,בָּעִ֗יר,frame,כִּ֣י זֶבַח֩ מִשְׁפָּחָ֨ה לָ֜נוּ בָּעִ֗יר,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=20&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
741047,1 Sam 24:11,מְעָרָה,בַּמְּעָרָ֔ה,imme,הִנֵּה֩ הַיֹּ֨ום הַזֶּ֜ה רָא֣וּ עֵינֶ֗יךָ אֵ֣ת אֲשֶׁר־נְתָנְךָ֩ יְהוָ֨ה׀ הַיֹּ֤ום׀ בְּיָדִי֙ בַּמְּעָרָ֔ה,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=24&verse=11&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
741275,1 Sam 25:2,כַּרְמֶל,בַּכַּרְמֶֽל׃,name,וַיְהִ֛י בִּגְזֹ֥ז אֶת־צֹאנֹ֖ו בַּכַּרְמֶֽל׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=25&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
741294,1 Sam 25:4,מִדְבָּר,בַּמִּדְבָּ֑ר,anap,וַיִּשְׁמַ֥ע דָּוִ֖ד בַּמִּדְבָּ֑ר כִּֽי־גֹזֵ֥ז נָבָ֖ל אֶת־צֹאנֹֽו׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=25&verse=4&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
741551,1 Sam 25:21,מִדְבָּר,בַּמִּדְבָּ֔ר,anap,אַךְ֩ לַשֶּׁ֨קֶר שָׁמַ֜רְתִּי אֶֽת־כָּל־אֲשֶׁ֤ר לָזֶה֙ בַּמִּדְבָּ֔ר,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=25&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
742963,1 Sam 28:24,בַּיִת,בַּבַּ֔יִת,frame,וְלָאִשָּׁ֤ה עֵֽגֶל־מַרְבֵּק֙ בַּבַּ֔יִת,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_I&chapter=28&verse=24&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
748551,2 Sam 14:6,שָׂדֶה,בַּשָּׂדֶ֔ה,glob,וַיִּנָּצ֤וּ שְׁנֵיהֶם֙ בַּשָּׂדֶ֔ה,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=14&verse=6&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
748588,2 Sam 14:7,אֲדָמָה,עַל־פְּנֵ֥י הָאֲדָמָֽה׃ פ,glob,וְכִבּ֗וּ אֶת־גַּֽחַלְתִּי֙ אֲשֶׁ֣ר נִשְׁאָ֔רָה לְבִלְתִּ֧י שִׂים־לְאִישִׁ֛י שֵׁ֥ם וּשְׁאֵרִ֖ית עַל־פְּנֵ֥י הָאֲדָמָֽה׃ פ,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=14&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
749030,2 Sam 14:33,מֶלֶךְ,לִפְנֵ֣י הַמֶּ֑לֶךְ,anap,וַיִּשְׁתַּ֨חוּ לֹ֧ו עַל־אַפָּ֛יו אַ֖רְצָה לִפְנֵ֣י הַמֶּ֑לֶךְ,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=14&verse=33&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
749617,2 Sam 16:2,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,וְהַיַּ֕יִן לִשְׁתֹּ֥ות הַיָּעֵ֖ף בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=16&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
749892,2 Sam 16:22,גָּג,עַל־הַגָּ֑ג,frame,וַיַּטּ֧וּ לְאַבְשָׁלֹ֛ום הָאֹ֖הֶל עַל־הַגָּ֑ג,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=16&verse=22&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
750352,2 Sam 17:29,מִדְבָּר,בַּמִּדְבָּֽר׃,glob,הָעָ֗ם רָעֵ֛ב וְעָיֵ֥ף וְצָמֵ֖א בַּמִּדְבָּֽר׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=17&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
750621,2 Sam 18:17,יַעַר,בַיַּ֨עַר֙,glob,וַיַּשְׁלִ֨יכוּ אֹתֹ֤ו בַיַּ֨עַר֙ אֶל־הַפַּ֣חַת הַגָּדֹ֔ול,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=18&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
751801,2 Sam 20:12,מְסִלָּה,בְּתֹ֣וךְ הַֽמְּסִלָּ֑ה,frame,וַעֲמָשָׂ֛א מִתְגֹּלֵ֥ל בַּדָּ֖ם בְּתֹ֣וךְ הַֽמְּסִלָּ֑ה,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=20&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
751957,2 Sam 20:21,חֹומָה,בְּעַ֥ד הַחֹומָֽה׃,frame,הִנֵּ֥ה רֹאשֹׁ֛ו מֻשְׁלָ֥ךְ אֵלֶ֖יךָ בְּעַ֥ד הַחֹומָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=20&verse=21&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
752181,2 Sam 21:12,גִּלְבֹּעַ,בַּגִּלְבֹּֽעַ׃,name,וַיִּקַּ֞ח אֶת־עַצְמֹ֤ות שָׁאוּל֙ וְאֶת־עַצְמֹות֙ יְהֹונָתָ֣ן בְּנֹ֔ו מֵאֵ֕ת בַּעֲלֵ֖י יָבֵ֣ישׁ גִּלְעָ֑ד אֲשֶׁר֩ גָּנְב֨וּ אֹתָ֜ם מֵרְחֹ֣ב בֵּֽית־שַׁ֗ן אֲשֶׁ֨ר תְּלָא֥וּם שָׁ֨מָּה֙ פְּלִשְׁתִּ֔ים בְּיֹ֨ום הַכֹּ֧ות פְּלִשְׁתִּ֛ים אֶת־שָׁא֖וּל בַּגִּלְבֹּֽעַ׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=21&verse=12&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
752663,2 Sam 22:50,גֹּוי,בַּגֹּויִ֑ם,glob,עַל־כֵּ֛ן אֹודְךָ֥ יְהוָ֖ה בַּגֹּויִ֑ם,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=22&verse=50&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
752739,2 Sam 23:7,שֶׁבֶת,בַּשָּֽׁבֶת׃ פ,frame,וּבָאֵ֕שׁ שָׂרֹ֥וף יִשָּׂרְפ֖וּ בַּשָּֽׁבֶת׃ פ,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=23&verse=7&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
752924,2 Sam 23:20,בֹּור,בְּתֹ֥וךְ הַבֹּ֖אר,glob,וּבְנָיָ֨הוּ בֶן־יְהֹויָדָ֧ע בֶּן־אִֽישׁ־חַ֛יִל רַב־פְּעָלִ֖ים מִֽקַּבְצְאֵ֑ל ה֣וּא הִכָּ֗ה אֵ֣ת שְׁנֵ֤י אֲרִאֵל֙ מֹואָ֔ב וְ֠הוּא יָרַ֞ד וְהִכָּ֧ה אֶֽת־הָאֲרִ֛י בְּתֹ֥וךְ הַבֹּ֖אר בְּיֹ֥ום הַשָּֽׁלֶג׃,https://shebanq.ancient-data.org/hebrew/text?book=Samuel_II&chapter=23&verse=20&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
754806,1 Kgs 3:2,בָּמָה,בַּבָּמֹ֑ות,glob,רַ֣ק הָעָ֔ם מְזַבְּחִ֖ים בַּבָּמֹ֑ות,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=3&verse=2&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
754818,1 Kgs 3:3,בָּמָה,רַ֚ק בַּבָּמֹ֔ות,glob,רַ֚ק בַּבָּמֹ֔ות ה֥וּא מְזַבֵּ֖חַ,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=3&verse=3&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
755029,1 Kgs 3:17,בַּיִת,בַּבָּֽיִת׃,anap,וָאֵלֵ֥ד עִמָּ֖הּ בַּבָּֽיִת׃,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=3&verse=17&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
755043,1 Kgs 3:18,בַּיִת,בַּבַּ֔יִת,anap,אֵֽין־זָ֤ר אִתָּ֨נוּ֙ בַּבַּ֔יִת,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=3&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
755045,1 Kgs 3:18,בַּיִת,בַּבָּֽיִת׃,anap,זוּלָתִ֥י שְׁתַּֽיִם־אֲנַ֖חְנוּ בַּבָּֽיִת׃,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=3&verse=18&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
755565,1 Kgs 5:23,יָם,בַּיָּם֙,glob,וַ֠אֲנִי אֲשִׂימֵ֨ם דֹּבְרֹ֤ות בַּיָּם֙ עַֽד־הַמָּקֹ֞ום אֲשֶׁר־תִּשְׁלַ֥ח אֵלַ֛י,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=5&verse=23&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
755647,1 Kgs 5:29,הַר,בָּהָֽר׃,glob,וַיְהִ֧י לִשְׁלֹמֹ֛ה שִׁבְעִ֥ים אֶ֖לֶף נֹשֵׂ֣א סַבָּ֑ל וּשְׁמֹנִ֥ים אֶ֖לֶף חֹצֵ֥ב בָּהָֽר׃ לְ֠בַד מִשָּׂרֵ֨י הַנִּצָּבִ֤ים לִשְׁלֹמֹה֙ אֲשֶׁ֣ר עַל־הַמְּלָאכָ֔ה שְׁלֹ֥שֶׁת אֲלָפִ֖ים וּשְׁלֹ֣שׁ מֵאֹ֑ות הָרֹדִ֣ים בָּעָ֔ם הָעֹשִׂ֖ים בַּמְּלָאכָֽה׃,https://shebanq.ancient-data.org/hebrew/text?book=Reges_I&chapter=5&verse=29&version=c&mr=m&qw=q&tp=txt_p&tr=hb&wget=v&qget=v&nget=vt
